domain	utterance	semantic_parse
navigation	How long is the drive to the hospital if I leave my house at 5pm?	[IN:GET_ESTIMATED_DURATION How long is the [SL:METHOD_TRAVEL drive ] to [SL:DESTINATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the hospital ] ] ] if I leave [SL:SOURCE [IN:GET_LOCATION_HOME [SL:CONTACT my ] house ] ] [SL:DATE_TIME_DEPARTURE at 5 pm ] ? ]
navigation	what road to go to grandma's	[IN:GET_DIRECTIONS what road to go to [SL:DESTINATION [IN:GET_LOCATION_HOME [SL:TYPE_RELATION grandma ] ] ] 's ]
navigation	If I leave at 1 pm, when will I get to my karate course?	[IN:GET_ESTIMATED_ARRIVAL If I leave [SL:DATE_TIME_DEPARTURE at 1 pm ] , when will I get to [SL:DESTINATION [IN:GET_EVENT [SL:ORGANIZER_EVENT my ] [SL:CATEGORY_EVENT karate course ] ] ] ? ]
navigation	Traffic on I95 North please	[IN:GET_INFO_TRAFFIC Traffic on [SL:LOCATION I95 North ] please ]
navigation	will it be raining bad when I leave work in mays landing tonite at 5pm	[IN:UNSUPPORTED_NAVIGATION will it be raining bad when I leave work in mays landing tonite at 5 pm ]
navigation	Traffic at my destination	[IN:GET_INFO_TRAFFIC Traffic at [SL:DESTINATION my destination ] ]
navigation	Is traffic bad near my current location	[IN:GET_INFO_TRAFFIC Is traffic bad [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER my current location ] ] ] ]
navigation	How long will it take to get downtown	[IN:GET_ESTIMATED_DURATION How long will it take to get [SL:DESTINATION downtown ] ]
navigation	What's the quickest route from St. Christopher's church to the Hilton in Center City?	[IN:GET_DIRECTIONS What 's the quickest route from [SL:SOURCE [IN:GET_LOCATION [SL:POINT_ON_MAP St . Christopher 's church ] ] ] to [SL:DESTINATION [IN:GET_LOCATION [SL:POINT_ON_MAP the Hilton ] in [SL:LOCATION_MODIFIER Center City ] ] ] ? ]
navigation	How is the visibility if i leave home at 4am	[IN:GET_INFO_ROAD_CONDITION How is [SL:ROAD_CONDITION the visibility ] if i leave [SL:SOURCE [IN:GET_LOCATION_HOME home ] ] [SL:DATE_TIME_DEPARTURE at 4 am ] ]
navigation	Are there any traffic problems that will prevent me from getting to the theater on time	[IN:GET_INFO_TRAFFIC Are there any traffic problems that will prevent me from getting to [SL:DESTINATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the theater ] ] ] on time ]
navigation	How difficult is it to drive from Chicago to Seattle	[IN:UNSUPPORTED_NAVIGATION How difficult is it to drive from Chicago to Seattle ]
navigation	give me the time i will make it to cambridge if i leave now	[IN:GET_ESTIMATED_ARRIVAL give me the time i will make it to [SL:DESTINATION cambridge ] if i leave [SL:DATE_TIME_DEPARTURE now ] ]
navigation	How many miles is it to London from Naples, FL	[IN:GET_DISTANCE How many [SL:UNIT_DISTANCE miles ] is it to [SL:DESTINATION London ] from [SL:SOURCE Naples , FL ] ]
navigation	Are there going to be any games at Met Life this weekend that will delay travel?	[IN:GET_INFO_TRAFFIC Are there going to be any [SL:LOCATION [IN:GET_EVENT [SL:CATEGORY_EVENT games ] at [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP Met Life ] ] ] [SL:DATE_TIME this weekend ] ] ] that will delay travel ? ]
navigation	Best route to get to the family picnic at Big 10 Waterpark tomorrow?	[IN:GET_DIRECTIONS Best route to get to [SL:DESTINATION [IN:GET_EVENT [SL:CATEGORY_EVENT the family picnic ] at [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP Big 10 Waterpark ] ] ] [SL:DATE_TIME tomorrow ] ] ] ? ]
navigation	Show me all traffic on my current route	[IN:GET_INFO_TRAFFIC Show me all traffic on my current route ]
navigation	traffic status please	[IN:GET_INFO_TRAFFIC traffic status please ]
navigation	Where is the detour from kankakee to Watseka?	[IN:GET_INFO_TRAFFIC Where is the detour from [SL:SOURCE kankakee ] to [SL:DESTINATION Watseka ] ? ]
navigation	Using route I-110 calculate the travel time for me from my sister's house to aunt's house.	[IN:GET_ESTIMATED_DURATION Using [SL:PATH route I - 110 ] calculate the travel time for me from [SL:SOURCE [IN:GET_LOCATION_HOME [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] 's house ] ] to [SL:DESTINATION [IN:GET_LOCATION_HOME [SL:TYPE_RELATION aunt ] 's house ] ] . ]
navigation	How do I go to Shakespeare Globe from Notting Hill?	[IN:GET_DIRECTIONS How do I go to [SL:DESTINATION [IN:GET_LOCATION [SL:POINT_ON_MAP Shakespeare Globe ] ] ] from [SL:SOURCE Notting Hill ] ? ]
navigation	is traffic worse in chicago or NYC right now	[IN:UNSUPPORTED_NAVIGATION is traffic worse in chicago or NYC right now ]
navigation	Check the traffic for me	[IN:GET_INFO_TRAFFIC Check the traffic for me ]
navigation	Avoid heavy traffic routes please	[IN:GET_DIRECTIONS Avoid heavy [SL:OBSTRUCTION_AVOID traffic ] routes please ]
navigation	What is the traffic between Austin and Dallas	[IN:GET_INFO_TRAFFIC What is the traffic between [SL:SOURCE Austin ] and [SL:DESTINATION Dallas ] ]
navigation	Show route traffic	[IN:GET_INFO_TRAFFIC Show route traffic ]
navigation	Is traffic bad on I-580	[IN:GET_INFO_TRAFFIC Is traffic bad on [SL:LOCATION I - 580 ] ]
navigation	What time should I leave my house if I want to get to the Phillies game by 7?	[IN:GET_ESTIMATED_DEPARTURE What time should I leave [SL:SOURCE [IN:GET_LOCATION_HOME [SL:CONTACT my ] house ] ] if I want to get to [SL:DESTINATION [IN:GET_EVENT the [SL:NAME_EVENT Phillies ] [SL:CATEGORY_EVENT game ] ] ] [SL:DATE_TIME_ARRIVAL by 7 ] ? ]
navigation	How long will it take to get to Andrew's?	[IN:GET_ESTIMATED_DURATION How long will it take to get to [SL:DESTINATION [IN:GET_LOCATION_HOME [SL:CONTACT Andrew ] ] ] 's ? ]
navigation	How does the traffic look?	[IN:GET_INFO_TRAFFIC How does the traffic look ? ]
navigation	Are the roads wet tonight?	[IN:GET_INFO_ROAD_CONDITION Are the roads [SL:ROAD_CONDITION wet ] [SL:DATE_TIME tonight ] ? ]
navigation	How long does it take to get from the zoo to Josiah's house by bus?	[IN:GET_ESTIMATED_DURATION How long does it take to get from [SL:SOURCE [IN:GET_LOCATION [SL:CATEGORY_LOCATION the zoo ] ] ] to [SL:DESTINATION [IN:GET_LOCATION_HOME [SL:CONTACT Josiah ] 's house ] ] by [SL:METHOD_TRAVEL bus ] ? ]
navigation	What is the traffic on the bay bridge	[IN:GET_INFO_TRAFFIC What is the traffic on [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP the bay bridge ] ] ] ]
navigation	How will it take me to drive to Austin, Texas	[IN:GET_ESTIMATED_DURATION How will it take me to [SL:METHOD_TRAVEL drive ] to [SL:DESTINATION Austin , Texas ] ]
navigation	When is traffic the heaviest in Atlanta	[IN:GET_INFO_TRAFFIC When is traffic the heaviest in [SL:LOCATION Atlanta ] ]
navigation	How long will the drive to Anaheim take	[IN:GET_ESTIMATED_DURATION How long will the [SL:METHOD_TRAVEL drive ] to [SL:DESTINATION Anaheim ] take ]
navigation	Are the roads to Nicholas's house clear?	[IN:GET_INFO_TRAFFIC Are the roads to [SL:DESTINATION [IN:GET_LOCATION_HOME [SL:CONTACT Nicholas ] 's house ] ] clear ? ]
navigation	How long is the drive from here to the Mall	[IN:GET_ESTIMATED_DURATION How long is the [SL:METHOD_TRAVEL drive ] from [SL:SOURCE [IN:GET_LOCATION [SL:LOCATION_USER here ] ] ] to [SL:DESTINATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the Mall ] ] ] ]
navigation	traffic around Indianapolis today	[IN:GET_INFO_TRAFFIC traffic [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_MODIFIER [IN:GET_LOCATION [SL:SEARCH_RADIUS around ] [SL:LOCATION Indianapolis ] ] ] ] ] [SL:DATE_TIME today ] ]
navigation	How long will it take me to drive from the K. Michelle concert to my house?	[IN:GET_ESTIMATED_DURATION How long will it take me to [SL:METHOD_TRAVEL drive ] from [SL:SOURCE [IN:GET_EVENT the [SL:NAME_EVENT K . Michelle ] [SL:CATEGORY_EVENT concert ] ] ] to [SL:DESTINATION [IN:GET_LOCATION_HOME [SL:CONTACT my ] house ] ] ? ]
navigation	If I leave from here in 15 minutes what time will I arrive in Glendale	[IN:GET_ESTIMATED_ARRIVAL If I leave from [SL:SOURCE [IN:GET_LOCATION [SL:LOCATION_USER here ] ] ] [SL:DATE_TIME_DEPARTURE in 15 minutes ] what time will I arrive in [SL:DESTINATION Glendale ] ]
navigation	What is traffic like on Labor Day	[IN:GET_INFO_TRAFFIC What is traffic like [SL:DATE_TIME on Labor Day ] ]
navigation	does the I-95 have less traffic than the turnpike right now	[IN:UNSUPPORTED_NAVIGATION does the I - 95 have less traffic than the turnpike right now ]
navigation	If I leave at 3pm will i make it to the park event at 3:15?	[IN:GET_ESTIMATED_ARRIVAL If I leave [SL:DATE_TIME_DEPARTURE at 3 pm ] will i make it to [SL:DESTINATION [IN:GET_EVENT the [SL:LOCATION park ] event [SL:DATE_TIME at 3 : 15 ] ] ] ? ]
navigation	traffic on work route	[IN:GET_INFO_TRAFFIC traffic on [SL:DESTINATION [IN:GET_LOCATION_WORK work ] ] route ]
navigation	Route through toll roads	[IN:GET_DIRECTIONS Route through [SL:PATH toll roads ] ]
navigation	How do I get to the transit center from home	[IN:GET_DIRECTIONS How do I get to [SL:DESTINATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the transit center ] ] ] from [SL:SOURCE [IN:GET_LOCATION_HOME home ] ] ]
navigation	Distance from here to Las vegas	[IN:GET_DISTANCE Distance from [SL:SOURCE [IN:GET_LOCATION [SL:LOCATION_USER here ] ] ] to [SL:DESTINATION Las vegas ] ]
navigation	what is the fastest way to get from my house to my office while bypassing any major delays?	[IN:GET_DIRECTIONS what is the fastest way to get from [SL:SOURCE [IN:GET_LOCATION_HOME [SL:CONTACT my ] house ] ] to [SL:DESTINATION [IN:GET_LOCATION_WORK [SL:CONTACT my ] office ] ] while bypassing any major [SL:OBSTRUCTION_AVOID delays ] ? ]
navigation	What is the distance between Georgia and North Carolina	[IN:GET_DISTANCE What is the distance between [SL:SOURCE Georgia ] and [SL:DESTINATION North Carolina ] ]
navigation	how long to get to mariotts avenue if i leave at 6pm from home?	[IN:GET_ESTIMATED_DURATION how long to get to [SL:DESTINATION mariotts avenue ] if i leave [SL:DATE_TIME_DEPARTURE at 6 pm ] from [SL:SOURCE [IN:GET_LOCATION_HOME home ] ] ? ]
navigation	Traffic on 40	[IN:GET_INFO_TRAFFIC Traffic on [SL:LOCATION 40 ] ]
navigation	What are the driving conditions from Seattle to Tacoma	[IN:GET_INFO_TRAFFIC What are the [SL:METHOD_TRAVEL driving ] conditions from [SL:SOURCE Seattle ] to [SL:DESTINATION Tacoma ] ]
navigation	Driving distances between Louisville and Orlando	[IN:GET_DISTANCE [SL:METHOD_TRAVEL Driving ] distances between [SL:SOURCE Louisville ] and [SL:DESTINATION Orlando ] ]
navigation	What's traffic like in New York	[IN:GET_INFO_TRAFFIC What 's traffic like in [SL:LOCATION New York ] ]
navigation	Fastest route downtown avoiding highways	[IN:GET_DIRECTIONS Fastest route [SL:DESTINATION downtown ] avoiding [SL:PATH_AVOID [IN:GET_LOCATION [SL:CATEGORY_LOCATION highways ] ] ] ]
navigation	Is traffic bad right now on I-55	[IN:GET_INFO_TRAFFIC Is traffic bad [SL:DATE_TIME right now ] on [SL:LOCATION I - 55 ] ]
navigation	My brother wants to meet at his house at 10pm when should I leave my sisters using highway 88	[IN:GET_ESTIMATED_DEPARTURE [SL:DESTINATION [IN:GET_LOCATION_HOME [SL:CONTACT_RELATED My ] [SL:TYPE_RELATION brother ] wants to meet at his house ] ] [SL:DATE_TIME_ARRIVAL at 10 pm ] when should I leave [SL:SOURCE [IN:GET_LOCATION_HOME [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sisters ] ] ] using [SL:PATH highway 88 ] ]
navigation	How long till I'm at work	[IN:GET_ESTIMATED_DURATION How long till I'm at [SL:DESTINATION [IN:GET_LOCATION_WORK work ] ] ]
navigation	News about traffic	[IN:GET_INFO_TRAFFIC News about traffic ]
navigation	How far is it to Montana from my house	[IN:GET_DISTANCE How far is it to [SL:DESTINATION Montana ] from [SL:SOURCE [IN:GET_LOCATION_HOME [SL:CONTACT my ] house ] ] ]
navigation	What is the best route to avoid traffic to Town Center today	[IN:GET_DIRECTIONS What is the best route to avoid [SL:OBSTRUCTION_AVOID traffic ] to [SL:DESTINATION [IN:GET_LOCATION [SL:POINT_ON_MAP Town Center ] ] ] [SL:DATE_TIME_DEPARTURE today ] ]
navigation	I m heading to Burning Man from San Francisco, how long should I expect that drive to take?	[IN:GET_ESTIMATED_DURATION I m heading to [SL:DESTINATION [IN:GET_EVENT [SL:CATEGORY_EVENT Burning Man ] ] ] from [SL:SOURCE San Francisco ] , how long should I expect that [SL:METHOD_TRAVEL drive ] to take ? ]
navigation	How long will it take me to get to Tuilla's house if I leave in 15minutes	[IN:GET_ESTIMATED_DURATION How long will it take me to get to [SL:DESTINATION [IN:GET_LOCATION_HOME [SL:CONTACT Tuilla ] 's house ] ] if I leave [SL:DATE_TIME_DEPARTURE in 15minutes ] ]
navigation	what is the distance between Seattle and New York City	[IN:GET_DISTANCE what is the distance between [SL:SOURCE Seattle ] and [SL:DESTINATION New York City ] ]
navigation	Get me driving directions to downtown Columbus without construction leaving at noon	[IN:GET_DIRECTIONS Get me [SL:METHOD_TRAVEL driving ] directions to [SL:DESTINATION downtown Columbus ] without [SL:OBSTRUCTION_AVOID construction ] leaving [SL:DATE_TIME_DEPARTURE at noon ] ]
navigation	any traffic updates please	[IN:GET_INFO_TRAFFIC any traffic updates please ]
navigation	how far is the gym	[IN:GET_DISTANCE how far is [SL:DESTINATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the gym ] ] ] ]
navigation	If I need to arrive at church at 7pm tonight what time should I leave here	[IN:GET_ESTIMATED_DEPARTURE If I need to arrive at [SL:DESTINATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION church ] ] ] [SL:DATE_TIME_ARRIVAL at 7 pm tonight ] what time should I leave [SL:SOURCE [IN:GET_LOCATION [SL:LOCATION_USER here ] ] ] ]
navigation	what is the last exit on the long island expressway	[IN:UNSUPPORTED_NAVIGATION what is the last exit on the long island expressway ]
navigation	How long will it take to get from John's house to Sally's house tomorrow at 5pm?	[IN:GET_ESTIMATED_DURATION How long will it take to get from [SL:SOURCE [IN:GET_LOCATION_HOME [SL:CONTACT John ] 's house ] ] to [SL:DESTINATION [IN:GET_LOCATION_HOME [SL:CONTACT Sally ] 's house ] ] [SL:DATE_TIME_DEPARTURE tomorrow at 5 pm ] ? ]
navigation	Will the roads downtown be blocked off for the High school's parade?	[IN:UNSUPPORTED_NAVIGATION Will the roads downtown be blocked off for the High school 's parade ? ]
navigation	advice on the traffic please	[IN:GET_INFO_TRAFFIC advice on the traffic please ]
navigation	What is the traffic like on Main street	[IN:GET_INFO_TRAFFIC What is the traffic like on [SL:LOCATION Main street ] ]
navigation	when should i leave to get to the asheville tourist game at 5?	[IN:GET_ESTIMATED_DEPARTURE when should i leave to get to [SL:DESTINATION [IN:GET_EVENT the [SL:NAME_EVENT asheville tourist ] [SL:CATEGORY_EVENT game ] [SL:DATE_TIME at 5 ] ] ] ? ]
navigation	Is the traffic congested around the Stadium now?	[IN:GET_INFO_TRAFFIC Is the traffic congested [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS around ] [SL:CATEGORY_LOCATION the Stadium ] ] ] [SL:DATE_TIME now ] ? ]
navigation	what is the distance from my house to Tina's house	[IN:GET_DISTANCE what is the distance from [SL:SOURCE [IN:GET_LOCATION_HOME [SL:CONTACT my ] house ] ] to [SL:DESTINATION [IN:GET_LOCATION_HOME [SL:CONTACT Tina ] 's house ] ] ]
navigation	How long will it take to get to my dads house if I'm traveling on 317 going south	[IN:GET_ESTIMATED_DURATION How long will it take to get to [SL:DESTINATION [IN:GET_LOCATION_HOME [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION dads ] house ] ] if I'm traveling on [SL:PATH [IN:GET_LOCATION [SL:LOCATION 317 ] going [SL:LOCATION_MODIFIER south ] ] ] ]
navigation	Are there delays towards the St Patrick's day parade	[IN:GET_INFO_TRAFFIC Are there delays towards [SL:DESTINATION [IN:GET_EVENT the [SL:DATE_TIME St Patrick 's day ] [SL:CATEGORY_EVENT parade ] ] ] ]
navigation	is there a traffic backup on my way to the library	[IN:GET_INFO_TRAFFIC is there a traffic backup on my way to [SL:DESTINATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the library ] ] ] ]
navigation	How long will it take me to get to my sister's house from here if I leave now?	[IN:GET_ESTIMATED_DURATION How long will it take me to get to [SL:DESTINATION [IN:GET_LOCATION_HOME [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] 's house ] ] from [SL:SOURCE [IN:GET_LOCATION [SL:LOCATION_USER here ] ] ] if I leave [SL:DATE_TIME_DEPARTURE now ] ? ]
navigation	is there planned construction on hwy 10 this month	[IN:GET_INFO_TRAFFIC is there planned construction on [SL:LOCATION hwy 10 ] [SL:DATE_TIME this month ] ]
navigation	What time should I leave work to make it to the Kings game on time tonight?	[IN:GET_ESTIMATED_DEPARTURE What time should I leave [SL:SOURCE [IN:GET_LOCATION_WORK work ] ] to make it to [SL:DESTINATION [IN:GET_EVENT the [SL:NAME_EVENT Kings ] [SL:CATEGORY_EVENT game ] ] ] on time [SL:DATE_TIME_DEPARTURE tonight ] ? ]
navigation	Can I get from here to Dover by 9pm tonight?	[IN:GET_ESTIMATED_ARRIVAL Can I get from [SL:SOURCE [IN:GET_LOCATION [SL:LOCATION_USER here ] ] ] to [SL:DESTINATION Dover ] [SL:DATE_TIME_ARRIVAL by 9 pm tonight ] ? ]
navigation	will I-130 be downed with power lines this afternoon.	[IN:GET_INFO_TRAFFIC will [SL:LOCATION I - 130 ] be downed with power lines [SL:DATE_TIME this afternoon ] . ]
navigation	Find current traffic	[IN:GET_INFO_TRAFFIC Find current traffic ]
navigation	How is the traffic going to the Blood Drive event?	[IN:GET_INFO_TRAFFIC How is the traffic going to [SL:DESTINATION [IN:GET_EVENT [SL:CATEGORY_EVENT the Blood Drive event ] ] ] ? ]
navigation	how far from new jersey to new York	[IN:GET_DISTANCE how far from [SL:SOURCE new jersey ] to [SL:DESTINATION new York ] ]
navigation	how long will it take me to get to my sister's house from work	[IN:GET_ESTIMATED_DURATION how long will it take me to get to [SL:DESTINATION [IN:GET_LOCATION_HOME [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] 's house ] ] from [SL:SOURCE [IN:GET_LOCATION_WORK work ] ] ]
navigation	How much time in my current trip	[IN:GET_ESTIMATED_DURATION How much time in my current trip ]
navigation	Will it take me the same amount of time to get home	[IN:GET_ESTIMATED_DURATION Will it take me the same amount of time to get [SL:DESTINATION [IN:GET_LOCATION_HOME home ] ] ]
navigation	how long will it take me to get to sophies house if i left in 5 minutes	[IN:GET_ESTIMATED_DURATION how long will it take me to get to [SL:DESTINATION [IN:GET_LOCATION_HOME [SL:CONTACT sophies ] house ] ] if i left [SL:DATE_TIME_DEPARTURE in 5 minutes ] ]
navigation	What way should I drive home to avoid traffic	[IN:GET_DIRECTIONS What way should I [SL:METHOD_TRAVEL drive ] [SL:DESTINATION [IN:GET_LOCATION_HOME home ] ] to avoid [SL:OBSTRUCTION_AVOID traffic ] ]
navigation	distance between memphis and nashville	[IN:GET_DISTANCE distance between [SL:SOURCE memphis ] and [SL:DESTINATION nashville ] ]
navigation	give directions to home	[IN:GET_DIRECTIONS give directions to [SL:DESTINATION [IN:GET_LOCATION_HOME home ] ] ]
navigation	Is there a bike lane on Cherry street?	[IN:UNSUPPORTED_NAVIGATION Is there a bike lane on Cherry street ? ]
navigation	what's the distance from athens, alabama to athens, georgia	[IN:GET_DISTANCE what 's the distance from [SL:SOURCE athens , alabama ] to [SL:DESTINATION athens , georgia ] ]
navigation	How is Traffic in Palm Bay	[IN:GET_INFO_TRAFFIC How is Traffic in [SL:LOCATION Palm Bay ] ]
navigation	Avoid freeways on the way to school	[IN:GET_DIRECTIONS Avoid [SL:PATH_AVOID freeways ] on the way to [SL:DESTINATION [IN:GET_LOCATION_SCHOOL school ] ] ]
navigation	what's the distance from North Carolina to Washington State	[IN:GET_DISTANCE what 's the distance from [SL:SOURCE North Carolina ] to [SL:DESTINATION Washington State ] ]
navigation	How is the traffic looking today	[IN:GET_INFO_TRAFFIC How is the traffic looking [SL:DATE_TIME today ] ]
navigation	how is traffic at Canada Immigration	[IN:GET_INFO_TRAFFIC how is traffic at [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP Canada Immigration ] ] ] ]
navigation	Is there construction on I-45 to Houston	[IN:GET_INFO_TRAFFIC Is there construction on [SL:PATH I - 45 ] to [SL:DESTINATION Houston ] ]
navigation	Is there a shortcut around the construction zone	[IN:UPDATE_DIRECTIONS Is there a shortcut around [SL:OBSTRUCTION_AVOID the construction zone ] ]
navigation	If I leave now how long will it take me to get to work	[IN:GET_ESTIMATED_DURATION If I leave [SL:DATE_TIME_DEPARTURE now ] how long will it take me to get to [SL:DESTINATION [IN:GET_LOCATION_WORK work ] ] ]
navigation	How heavy is traffic on I-5 at 4pm on a Tuesday	[IN:GET_INFO_TRAFFIC How heavy is traffic on [SL:LOCATION I - 5 ] [SL:DATE_TIME at 4 pm on a Tuesday ] ]
navigation	any traffic reports for my work commute	[IN:GET_INFO_TRAFFIC any traffic reports for my [SL:DESTINATION [IN:GET_LOCATION_WORK work ] ] [SL:PATH commute ] ]
navigation	How is the traffic to Atlantic City	[IN:GET_INFO_TRAFFIC How is the traffic to [SL:DESTINATION Atlantic City ] ]
navigation	What are traffic conditions like in my area	[IN:GET_INFO_TRAFFIC What are traffic conditions like in [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_USER my area ] ] ] ]
navigation	Is there any weather condition I need to be aware of on my commute to work this morning?	[IN:GET_INFO_ROAD_CONDITION Is there any [SL:ROAD_CONDITION weather condition ] I need to be aware of on [SL:PATH my commute ] to [SL:DESTINATION [IN:GET_LOCATION_WORK work ] ] [SL:DATE_TIME this morning ] ? ]
navigation	Leaving work now, what is traffic like	[IN:GET_INFO_TRAFFIC Leaving [SL:SOURCE [IN:GET_LOCATION_WORK work ] ] [SL:DATE_TIME now ] , what is traffic like ]
navigation	what time should I leave here to make it to the soccer game by 10	[IN:GET_ESTIMATED_DEPARTURE what time should I leave [SL:SOURCE [IN:GET_LOCATION [SL:LOCATION_USER here ] ] ] to make it to [SL:DESTINATION [IN:GET_EVENT [SL:CATEGORY_EVENT the soccer game ] ] ] [SL:DATE_TIME_ARRIVAL by 10 ] ]
navigation	drive time to the beach	[IN:GET_ESTIMATED_DURATION [SL:METHOD_TRAVEL drive ] time to [SL:DESTINATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the beach ] ] ] ]
navigation	Is traffic bad on the Watterson today	[IN:GET_INFO_TRAFFIC Is traffic bad on [SL:LOCATION the Watterson ] [SL:DATE_TIME today ] ]
navigation	are there any flooding on my way to work today?	[IN:GET_INFO_ROAD_CONDITION are there any [SL:ROAD_CONDITION flooding ] on my way to [SL:DESTINATION [IN:GET_LOCATION_WORK work ] ] [SL:DATE_TIME_DEPARTURE today ] ? ]
navigation	what's the traffic like in southern San Francisco	[IN:GET_INFO_TRAFFIC what 's the traffic like in [SL:LOCATION southern San Francisco ] ]
navigation	Will current traffic times make me late for the 11 pm movie showing in Tuscon	[IN:GET_ESTIMATED_ARRIVAL Will current traffic times make me late for [SL:DESTINATION [IN:GET_EVENT the [SL:DATE_TIME 11 pm ] [SL:CATEGORY_EVENT movie showing ] in [SL:LOCATION Tuscon ] ] ] ]
navigation	Driving directions to Eugene by 2, avoid freeways	[IN:GET_DIRECTIONS [SL:METHOD_TRAVEL Driving ] directions to [SL:DESTINATION Eugene ] [SL:DATE_TIME_ARRIVAL by 2 ] , avoid [SL:PATH_AVOID [IN:GET_LOCATION [SL:CATEGORY_LOCATION freeways ] ] ] ]
navigation	Please give me an estimate of how long it will take me to get home	[IN:GET_ESTIMATED_DURATION Please give me an estimate of how long it will take me to get [SL:DESTINATION [IN:GET_LOCATION_HOME home ] ] ]
navigation	How long will it take me to the Yankees game tonight?	[IN:GET_ESTIMATED_DURATION How long will it take me to [SL:DESTINATION [IN:GET_EVENT the [SL:NAME_EVENT Yankees ] [SL:CATEGORY_EVENT game ] [SL:DATE_TIME tonight ] ] ] ? ]
navigation	How long is my drive to Melisa's house	[IN:GET_ESTIMATED_DURATION How long is my [SL:METHOD_TRAVEL drive ] to [SL:DESTINATION [IN:GET_LOCATION_HOME [SL:CONTACT Melisa ] 's house ] ] ]
navigation	How long is my drive to my doctor""s office	[IN:GET_ESTIMATED_DURATION How long is my [SL:METHOD_TRAVEL drive ] to [SL:DESTINATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION my doctor " " s office ] ] ] ]
navigation	Is there heavy traffic between Rowe Rd and Highway 78.	[IN:GET_INFO_TRAFFIC Is there heavy traffic between [SL:SOURCE Rowe Rd ] and [SL:DESTINATION Highway 78 ] . ]
navigation	how long will it take to drive to the store right now	[IN:GET_ESTIMATED_DURATION how long will it take to [SL:METHOD_TRAVEL drive ] to [SL:DESTINATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the store ] ] ] [SL:DATE_TIME right now ] ]
navigation	What is the best route from St Augustine to Jacksonville and how long does it take?	[IN:GET_DIRECTIONS What is the best route from [SL:SOURCE St Augustine ] to [SL:DESTINATION Jacksonville ] and how long does it take ? ]
navigation	what is the quickest way back home	[IN:GET_DIRECTIONS what is the quickest way back [SL:DESTINATION [IN:GET_LOCATION_HOME home ] ] ]
navigation	How far to the next grocery store	[IN:GET_DISTANCE How far to [SL:DESTINATION [IN:GET_LOCATION the [SL:LOCATION_MODIFIER next ] [SL:CATEGORY_LOCATION grocery store ] ] ] ]
navigation	I want to drive to the Home Depot in San Bruno, but I am worried about the construction on 280 - how long will it take?	[IN:GET_ESTIMATED_DURATION I want to [SL:METHOD_TRAVEL drive ] to [SL:DESTINATION [IN:GET_LOCATION [SL:POINT_ON_MAP the Home Depot ] in [SL:LOCATION_MODIFIER San Bruno ] ] ] , but I am worried about the construction on [SL:PATH 280 ] - how long will it take ? ]
navigation	Does Pete street have a bike lane	[IN:UNSUPPORTED_NAVIGATION Does Pete street have a bike lane ]
navigation	how many miles to portland	[IN:GET_DISTANCE how many [SL:UNIT_DISTANCE miles ] to [SL:DESTINATION portland ] ]
navigation	live traffic for Manhattan NY	[IN:GET_INFO_TRAFFIC live traffic for [SL:LOCATION Manhattan NY ] ]
navigation	What is the distance between Mexico and Houston	[IN:GET_DISTANCE What is the distance between [SL:SOURCE Mexico ] and [SL:DESTINATION Houston ] ]
navigation	tell me about the traffic on the way	[IN:GET_INFO_TRAFFIC tell me about the traffic on the way ]
navigation	How busy is traffic around Anaheim Stadium	[IN:GET_INFO_TRAFFIC How busy is traffic [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS around ] [SL:POINT_ON_MAP Anaheim Stadium ] ] ] ]
navigation	Please tell me how the roads are	[IN:GET_INFO_TRAFFIC Please tell me how the roads are ]
navigation	Is traffic heavy to go downtown right now	[IN:GET_INFO_TRAFFIC Is traffic heavy to go [SL:DESTINATION downtown ] [SL:DATE_TIME right now ] ]
