domain	utterance	semantic_parse
reminder	Remind me Wednesday to check my email for my schedule	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] [SL:DATE_TIME Wednesday ] to [SL:TODO check my email for my schedule ] ]
reminder	what time is my next reminder?	[IN:GET_REMINDER_DATE_TIME what time is [SL:PERSON_REMINDED my ] [SL:ORDINAL next ] reminder ? ]
reminder	Can you remind me to buy a gift for Alice?	[IN:CREATE_REMINDER Can you remind [SL:PERSON_REMINDED me ] to [SL:TODO buy a gift for Alice ] ? ]
reminder	Vacation reminders next month.	[IN:GET_REMINDER [SL:TODO Vacation ] reminders [SL:DATE_TIME next month ] . ]
reminder	set a reminder for dinner next Friday at 8	[IN:CREATE_REMINDER set a reminder for [SL:TODO dinner ] [SL:DATE_TIME next Friday at 8 ] ]
reminder	Delete the reminder for making cookies for the bake sale next Saturday.	[IN:DELETE_REMINDER Delete the reminder for [SL:TODO making cookies for the bake sale ] [SL:DATE_TIME next Saturday ] . ]
reminder	Move my PTO reminder to next Tuesday.	[IN:UPDATE_REMINDER_DATE_TIME Move [SL:PERSON_REMINDED my ] [SL:TODO PTO ] reminder [SL:DATE_TIME_NEW to next Tuesday ] . ]
reminder	Add to my dinner reminder an alert to take my pills	[IN:UPDATE_REMINDER_TODO Add to [SL:PERSON_REMINDED my ] [SL:TODO dinner ] reminder an alert to [SL:TODO_NEW take my pills ] ]
reminder	Can you remind me to go out to dinner Saturday night?	[IN:CREATE_REMINDER Can you remind [SL:PERSON_REMINDED me ] to [SL:TODO go out to dinner ] [SL:DATE_TIME Saturday night ] ? ]
reminder	When is my reminder to feed my cat set for again?	[IN:GET_REMINDER_DATE_TIME When is [SL:PERSON_REMINDED my ] reminder to [SL:TODO feed my cat ] set for again ? ]
reminder	can you find the reminder for the family photo date and time	[IN:GET_REMINDER_DATE_TIME can you find the reminder for [SL:TODO the family photo ] date and time ]
reminder	Change the reminder to file my sales tax return to September 30th	[IN:UPDATE_REMINDER_DATE_TIME Change the reminder to [SL:TODO file my sales tax return ] [SL:DATE_TIME_NEW to September 30th ] ]
reminder	Remove all reminders for this week	[IN:DELETE_REMINDER Remove [SL:AMOUNT all ] reminders [SL:DATE_TIME for this week ] ]
reminder	delete the 5pm reminder	[IN:DELETE_REMINDER delete the [SL:DATE_TIME 5 pm ] reminder ]
reminder	Remind me to buy Veronica flowers and have them sent to the hospital.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO buy Veronica flowers and have them sent to the hospital ] . ]
reminder	Please remind me to talk to neighbor about the lights	[IN:CREATE_REMINDER Please remind [SL:PERSON_REMINDED me ] to [SL:TODO talk to neighbor about the lights ] ]
reminder	Get rid of all reminders.	[IN:DELETE_REMINDER Get rid of [SL:AMOUNT all ] reminders . ]
reminder	Remind me to pick up shipping boxes after work tomorrow	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO pick up shipping boxes after work ] [SL:DATE_TIME tomorrow ] ]
reminder	Remind me tomorrow afternoon at 2:00 instead of 4:00 to pick out Dingo's baby gift.	[IN:UPDATE_REMINDER_DATE_TIME Remind [SL:PERSON_REMINDED me ] [SL:DATE_TIME_NEW tomorrow afternoon at 2 : 00 ] instead [SL:DATE_TIME of 4 : 00 ] to [SL:TODO pick out Dingo 's baby gift ] . ]
reminder	remind me about my surgical consult on tuesday instead of monday	[IN:UPDATE_REMINDER_DATE_TIME remind [SL:PERSON_REMINDED me ] about [SL:TODO my surgical consult ] [SL:DATE_TIME_NEW on tuesday ] instead [SL:DATE_TIME of monday ] ]
reminder	Update Friday's group reminder to say BYOB	[IN:UPDATE_REMINDER_TODO Update [SL:DATE_TIME Friday ] 's [SL:PERSON_REMINDED group ] reminder to say [SL:TODO_NEW BYOB ] ]
reminder	Set up a reminder to pick James up after baseball practice at 4pm on Tuesday.	[IN:CREATE_REMINDER Set up a reminder to [SL:TODO pick James up after baseball practice ] [SL:DATE_TIME at 4 pm on Tuesday ] . ]
reminder	change reminder for lauren's pasta party from saturday to wednesday	[IN:UPDATE_REMINDER_DATE_TIME change reminder for [SL:TODO lauren 's pasta party ] [SL:DATE_TIME from saturday ] [SL:DATE_TIME_NEW to wednesday ] ]
reminder	Delete reminders for next Sunday, I am taking the day off.	[IN:DELETE_REMINDER Delete reminders [SL:DATE_TIME for next Sunday ] , [SL:PERSON_REMINDED I ] am taking the day off . ]
reminder	remind me about all medical appointments this month	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] about [SL:AMOUNT all ] [SL:TODO medical appointments ] [SL:DATE_TIME this month ] ]
reminder	I dont want to miss my meeting in the morning, can you alert me 30 minutes before please	[IN:CREATE_REMINDER I dont want to miss [SL:TODO [IN:GET_TODO [SL:TODO my meeting ] [SL:DATE_TIME in the morning ] ] ] , can you alert [SL:PERSON_REMINDED me ] [SL:DATE_TIME 30 minutes before ] please ]
reminder	Move all reminders about study group from Saturday morning to Sunday afternoon	[IN:UPDATE_REMINDER_DATE_TIME Move [SL:AMOUNT all ] reminders about [SL:TODO study group ] [SL:DATE_TIME from Saturday morning ] [SL:DATE_TIME_NEW to Sunday afternoon ] ]
reminder	Create a reminder for my golfing group to get together this upcoming Sunday afternoon	[IN:CREATE_REMINDER Create a reminder for my [SL:PERSON_REMINDED golfing ] group to [SL:TODO get together ] [SL:DATE_TIME this upcoming Sunday afternoon ] ]
reminder	Show me family reminders from last week.	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Show ] [SL:PERSON_REMINDED me ] [SL:TODO family ] reminders [SL:DATE_TIME from last week ] . ]
reminder	Change the reminder to email my landlord to monthly instead of weekly.	[IN:UPDATE_REMINDER Change the reminder to [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT my landlord ] ] ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME to [SL:FREQUENCY monthly ] ] ] instead [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME of [SL:FREQUENCY weekly ] ] ] . ]
reminder	tell me what time is my reminder set for my date on friday	[IN:GET_REMINDER_DATE_TIME [SL:METHOD_RETRIEVAL_REMINDER tell ] me what time is [SL:PERSON_REMINDED my ] reminder set for [SL:TODO my date ] [SL:DATE_TIME on friday ] ]
reminder	edit my this is us alert to 7pm	[IN:UPDATE_REMINDER_DATE_TIME edit [SL:PERSON_REMINDED my ] [SL:TODO this is us ] alert [SL:DATE_TIME_NEW to 7 pm ] ]
reminder	Add new shirt to apparel reminder	[IN:UPDATE_REMINDER_TODO Add [SL:TODO_NEW new shirt ] to [SL:TODO apparel ] reminder ]
reminder	Remind me of my copay for my dentist Dr. Burke	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] of [SL:TODO my copay for my dentist Dr . Burke ] ]
reminder	Remind me to wash diapers every Saturday.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO wash diapers ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every Saturday ] ] ] . ]
reminder	change my smoke detector  battery alerts to April 15 10 am and October 15 at 10 am	[IN:UPDATE_REMINDER_DATE_TIME change [SL:PERSON_REMINDED my ] [SL:TODO smoke detector battery ] alerts [SL:DATE_TIME_NEW to April 15 10 am ] and [SL:DATE_TIME_NEW October 15 at 10 am ] ]
reminder	Remove reminder for Cara's birthday party	[IN:DELETE_REMINDER Remove reminder for [SL:TODO Cara 's birthday party ] ]
reminder	Help remind me to get a cake on Saturday.	[IN:CREATE_REMINDER Help remind [SL:PERSON_REMINDED me ] to [SL:TODO get a cake ] [SL:DATE_TIME on Saturday ] . ]
reminder	Please add Cecilia to my doctor's appointment reminder.	[IN:UPDATE_REMINDER Please add [SL:PERSON_REMINDED_ADDED Cecilia ] to [SL:PERSON_REMINDED my ] [SL:TODO doctor 's appointment ] reminder . ]
reminder	Change Jeremy's arrival time alert to 7 pm.	[IN:UPDATE_REMINDER_DATE_TIME Change [SL:TODO Jeremy 's arrival time ] alert [SL:DATE_TIME_NEW to 7 pm ] . ]
reminder	Change my final reminder to 2 pm	[IN:UPDATE_REMINDER_DATE_TIME Change [SL:PERSON_REMINDED my ] [SL:ORDINAL final ] reminder [SL:DATE_TIME_NEW to 2 pm ] ]
reminder	Remind the team about the group meeting at 4 pm on Sunday after the game.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED the team ] about [SL:TODO [IN:GET_TODO [SL:TODO the group meeting ] [SL:DATE_TIME at 4 pm on Sunday ] [SL:TODO after the game ] ] ] . ]
reminder	Delete climbing club reminders for this week.	[IN:DELETE_REMINDER Delete [SL:TODO climbing club ] reminders [SL:DATE_TIME for this week ] . ]
reminder	move 10am meeting reminder to 11am. s	[IN:UPDATE_REMINDER_DATE_TIME move [SL:DATE_TIME 10 am ] [SL:TODO meeting ] reminder [SL:DATE_TIME_NEW to 11 am ] . s ]
reminder	Remove the reminder for the Literacy dinner on the 15th of November at 5 pm.	[IN:DELETE_REMINDER Remove the reminder for [SL:TODO the Literacy dinner ] [SL:DATE_TIME on the 15th of November at 5 pm ] . ]
reminder	Can you move my 1 pm reminder 30 mins later	[IN:UPDATE_REMINDER_DATE_TIME Can you move [SL:PERSON_REMINDED my ] [SL:DATE_TIME 1 pm ] reminder [SL:DATE_TIME_NEW 30 mins later ] ]
reminder	find me all of my reminders from the past week.	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER find ] me [SL:AMOUNT all ] of [SL:PERSON_REMINDED my ] reminders [SL:DATE_TIME from the past week ] . ]
reminder	Pull up reminders of this weeks shopping lists	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Pull up ] reminders of [SL:TODO [IN:GET_TODO [SL:DATE_TIME this weeks ] [SL:TODO shopping lists ] ] ] ]
reminder	create reminder to work out each morning	[IN:CREATE_REMINDER create reminder to [SL:TODO work out ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY each morning ] ] ] ]
reminder	Delete reminder of my boss's vacation for next week	[IN:DELETE_REMINDER Delete reminder of [SL:TODO my boss 's vacation ] [SL:DATE_TIME for next week ] ]
reminder	Pull up all reminders for the school PTO	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Pull up ] [SL:AMOUNT all ] reminders for [SL:TODO the school PTO ] ]
reminder	Delete all reminders for my nail appointments next month.	[IN:DELETE_REMINDER Delete [SL:AMOUNT all ] reminders for [SL:PERSON_REMINDED my ] [SL:TODO nail appointments ] [SL:DATE_TIME next month ] . ]
reminder	Please delete all reminders related to cutting Mom's lawn.	[IN:DELETE_REMINDER Please delete [SL:AMOUNT all ] reminders related to [SL:TODO cutting Mom 's lawn ] . ]
reminder	show me all of my reminders about my cat.	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER show ] me [SL:AMOUNT all ] of [SL:PERSON_REMINDED my ] reminders about [SL:TODO my cat ] . ]
reminder	change medication reminder	[IN:UPDATE_REMINDER change [SL:TODO medication ] reminder ]
reminder	Can you find the reminder for Josh's party next week?	[IN:GET_REMINDER Can you find the reminder for [SL:TODO Josh 's party ] [SL:DATE_TIME next week ] ? ]
reminder	cancel all my old work reminders, i got a new job	[IN:DELETE_REMINDER cancel [SL:AMOUNT all ] [SL:PERSON_REMINDED my ] old [SL:TODO work ] reminders , i got a new job ]
reminder	Move my reminder for my cousin's birthday party to next weekend.	[IN:UPDATE_REMINDER_DATE_TIME Move [SL:PERSON_REMINDED my ] reminder for [SL:TODO my cousin 's birthday party ] [SL:DATE_TIME_NEW to next weekend ] . ]
reminder	show me all dance reminders for next week	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER show ] [SL:PERSON_REMINDED me ] [SL:AMOUNT all ] [SL:TODO dance ] reminders [SL:DATE_TIME for next week ] ]
reminder	Send a reminder to Stewart to play soccer on Saturday at 9am.	[IN:CREATE_REMINDER Send a reminder to [SL:PERSON_REMINDED Stewart ] to [SL:TODO play soccer ] [SL:DATE_TIME on Saturday at 9 am ] . ]
reminder	Remind me to go visit my mom	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO go visit my mom ] ]
reminder	Remove daily alert on my reminder   for a wake up call at 630 am until end of this month	[IN:DELETE_REMINDER Remove [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY daily ] ] ] alert on [SL:PERSON_REMINDED my ] reminder for a [SL:TODO [IN:GET_TODO [SL:TODO wake up call ] [SL:DATE_TIME at 630 am ] ] ] [SL:DATE_TIME until end of this month ] ]
reminder	remind the jogging team to meep up tomorrow afternoon	[IN:CREATE_REMINDER remind the [SL:PERSON_REMINDED jogging team ] to [SL:TODO meep up ] [SL:DATE_TIME tomorrow afternoon ] ]
reminder	Remind me to take William to basketball practice at 7pm tomorrow.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO take William to basketball practice ] [SL:DATE_TIME at 7 pm tomorrow ] . ]
reminder	Remove my reminder to get sandwich lunch meat tomorrow	[IN:DELETE_REMINDER Remove [SL:PERSON_REMINDED my ] reminder to [SL:TODO get sandwich lunch meat ] [SL:DATE_TIME tomorrow ] ]
reminder	remind my husband about his haircut appointment	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION husband ] ] ] about [SL:TODO his haircut appointment ] ]
reminder	Please change my reminder about brunch with my cousins to weekly.	[IN:UPDATE_REMINDER Please change [SL:PERSON_REMINDED my ] reminder about [SL:TODO brunch ] with [SL:ATTENDEE [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION cousins ] ] ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME to [SL:FREQUENCY weekly ] ] ] . ]
reminder	Set up a reminder for next Monday to finish my homework.	[IN:CREATE_REMINDER Set up a reminder [SL:DATE_TIME for next Monday ] to [SL:TODO finish my homework ] . ]
reminder	What time did I set our corporate dinner reminder for next month?	[IN:GET_REMINDER_DATE_TIME What time did I set [SL:PERSON_REMINDED our ] [SL:TODO corporate dinner ] reminder [SL:DATE_TIME for next month ] ? ]
reminder	Remind mom that we have dinner plans for Friday at 6pm.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:TYPE_RELATION mom ] ] ] that [SL:TODO we have dinner plans ] [SL:DATE_TIME for Friday at 6 pm ] . ]
reminder	remind me to send out my tax return before wednesday	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO send out my tax return ] [SL:DATE_TIME before wednesday ] ]
reminder	Remind me later tonight about picking up rent money.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] [SL:DATE_TIME later tonight ] about [SL:TODO picking up rent money ] . ]
reminder	Can you remind me about work tomorrow	[IN:CREATE_REMINDER Can you remind [SL:PERSON_REMINDED me ] about [SL:TODO work ] [SL:DATE_TIME tomorrow ] ]
reminder	Is there a reminder for the football game in November?	[IN:GET_REMINDER Is there a reminder for [SL:TODO the football game ] [SL:DATE_TIME in November ] ? ]
reminder	set up a reminder to pay the gas bill on the first of every month	[IN:CREATE_REMINDER set up a reminder to [SL:TODO pay the gas bill ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME on the first ] of [SL:FREQUENCY every month ] ] ] ]
reminder	Erase all reminders to text Nina.	[IN:DELETE_REMINDER Erase [SL:AMOUNT all ] reminders to [SL:TODO [IN:SEND_MESSAGE text [SL:RECIPIENT Nina ] ] ] . ]
reminder	Remind the group about the team meeting at 5 pm.	[IN:CREATE_REMINDER Remind the [SL:PERSON_REMINDED group ] about [SL:TODO the team meeting ] [SL:DATE_TIME at 5 pm ] . ]
reminder	Please remind me what time the ferry leaves dock today and remind me in 30 minutes too	[IN:CREATE_REMINDER Please remind [SL:PERSON_REMINDED me ] what time [SL:TODO [IN:GET_TODO [SL:TODO the ferry leaves dock ] [SL:DATE_TIME today ] ] ] and remind me [SL:DATE_TIME in 30 minutes ] too ]
reminder	Change the meeting time reminder from 2 PM to 4 PM.	[IN:UPDATE_REMINDER_DATE_TIME Change the [SL:TODO meeting time ] reminder [SL:DATE_TIME from 2 PM ] [SL:DATE_TIME_NEW to 4 PM ] . ]
reminder	Change the alert time reminder for work from 4 am to 5 am	[IN:UPDATE_REMINDER_DATE_TIME Change the alert time reminder for [SL:TODO work ] [SL:DATE_TIME from 4 am ] [SL:DATE_TIME_NEW to 5 am ] ]
reminder	What reminders do I have shared with Chris?	[IN:GET_REMINDER What reminders do [SL:PERSON_REMINDED I ] have shared with [SL:PERSON_REMINDED Chris ] ? ]
reminder	delete my reminder for a facial next monday	[IN:DELETE_REMINDER delete [SL:PERSON_REMINDED my ] reminder for [SL:TODO a facial ] [SL:DATE_TIME next monday ] ]
reminder	What park was the picnic reminder for?	[IN:GET_REMINDER_LOCATION What park was the [SL:TODO picnic ] reminder for ? ]
reminder	Remove my recurring reminders to pay the car note	[IN:DELETE_REMINDER Remove [SL:PERSON_REMINDED my ] recurring reminders to [SL:TODO pay the car note ] ]
reminder	Retrieve family birthday party reminders for the entire year.	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Retrieve ] [SL:TODO family birthday party ] reminders [SL:DATE_TIME for the entire year ] . ]
reminder	Can you please cancel the reminder for this Sunday for lunch, as my friend has to go outstation urgently?	[IN:DELETE_REMINDER Can you please cancel the reminder [SL:DATE_TIME for this Sunday ] for [SL:TODO lunch ] , as my friend has to go outstation urgently ? ]
reminder	can you tell me all of my party reminders for friday	[IN:GET_REMINDER can you [SL:METHOD_RETRIEVAL_REMINDER tell ] me [SL:AMOUNT all ] of [SL:PERSON_REMINDED my ] [SL:TODO party ] reminders [SL:DATE_TIME for friday ] ]
reminder	set up reminder for oil change next week	[IN:CREATE_REMINDER set up reminder for [SL:TODO oil change ] [SL:DATE_TIME next week ] ]
reminder	Can you remind my girlfriend to take the dog out.	[IN:CREATE_REMINDER Can you remind [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION girlfriend ] ] ] to [SL:TODO take the dog out ] . ]
reminder	Can you remind me that I have to work on Saturday between 4 AM and 12 PM?	[IN:CREATE_REMINDER Can you remind [SL:PERSON_REMINDED me ] that [SL:TODO I have to work ] [SL:DATE_TIME on Saturday between 4 AM and 12 PM ] ? ]
reminder	Remind me to turn of the power before I begin my work	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO turn of the power before I begin my work ] ]
reminder	What reminders do I have set up for next week Thursday morning?	[IN:GET_REMINDER What reminders do [SL:PERSON_REMINDED I ] have set up [SL:DATE_TIME for next week Thursday morning ] ? ]
reminder	i need a list of dinner reminders	[IN:GET_REMINDER [SL:PERSON_REMINDED i ] need a list of [SL:TODO dinner ] reminders ]
reminder	Change my Emory Physiotherapy reminder time from 12 PM to 3 PM on Friday.	[IN:UPDATE_REMINDER_DATE_TIME Change [SL:PERSON_REMINDED my ] [SL:TODO Emory Physiotherapy ] reminder time [SL:DATE_TIME from 12 PM ] [SL:DATE_TIME_NEW to 3 PM on Friday ] . ]
reminder	Show my reminders  for saturday?	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Show ] [SL:PERSON_REMINDED my ] reminders [SL:DATE_TIME for saturday ] ? ]
reminder	change my baseball reminder on tuesday	[IN:UPDATE_REMINDER change [SL:PERSON_REMINDED my ] [SL:TODO baseball ] reminder [SL:DATE_TIME on tuesday ] ]
reminder	Change daily meditation reminder from morning to night time	[IN:UPDATE_REMINDER_DATE_TIME Change [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY daily ] ] ] [SL:TODO meditation ] reminder [SL:DATE_TIME from morning ] [SL:DATE_TIME_NEW to night time ] ]
reminder	ajust reminder to go food shopping from monday morning to monday night.	[IN:UPDATE_REMINDER_DATE_TIME ajust reminder to [SL:TODO go food shopping ] [SL:DATE_TIME from monday morning ] [SL:DATE_TIME_NEW to monday night ] . ]
reminder	Remind me that I need more time	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] that [SL:TODO I need more time ] ]
reminder	update the time for my meeting reminder from 8 to 9 am tomorrow	[IN:UPDATE_REMINDER_DATE_TIME update the time for [SL:PERSON_REMINDED my ] [SL:TODO meeting ] reminder [SL:DATE_TIME from 8 ] [SL:DATE_TIME_NEW to 9 am tomorrow ] ]
reminder	Can you remind me that I have an assignment due tomorrow at noon.	[IN:CREATE_REMINDER Can you remind [SL:PERSON_REMINDED me ] that [SL:TODO I have an assignment due ] [SL:DATE_TIME tomorrow at noon ] . ]
reminder	Remind me to brush the dogs tomorrow.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO brush the dogs ] [SL:DATE_TIME tomorrow ] . ]
reminder	do i have a shopping reminder	[IN:GET_REMINDER do [SL:PERSON_REMINDED i ] have a [SL:TODO shopping ] reminder ]
reminder	What reminders do I have for HOA meetings?	[IN:GET_REMINDER What reminders do [SL:PERSON_REMINDED I ] have for [SL:TODO HOA meetings ] ? ]
reminder	Cancel reminder about setting up a neurologist appointment.	[IN:DELETE_REMINDER Cancel reminder about [SL:TODO setting up a neurologist appointment ] . ]
reminder	Tell me my art class reminders for October.	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Tell ] me [SL:PERSON_REMINDED my ] [SL:TODO art class ] reminders [SL:DATE_TIME for October ] . ]
reminder	Please display our reminders for Sunday School.	[IN:GET_REMINDER Please [SL:METHOD_RETRIEVAL_REMINDER display ] [SL:PERSON_REMINDED our ] reminders for [SL:TODO Sunday School ] . ]
reminder	List all of my grocery store reminders for this coming week.	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER List ] [SL:AMOUNT all ] of [SL:PERSON_REMINDED my ] [SL:TODO grocery store ] reminders [SL:DATE_TIME for this coming week ] . ]
reminder	I'll need a reminder to have the yard aerated and reseeded by the middle of September each year.	[IN:CREATE_REMINDER I'll need a reminder to [SL:TODO have the yard aerated and reseeded ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME by the middle of September ] [SL:FREQUENCY each year ] ] ] . ]
reminder	When is my reminder to pay bills?	[IN:GET_REMINDER_DATE_TIME When is [SL:PERSON_REMINDED my ] reminder to [SL:TODO pay bills ] ? ]
reminder	Take the brunch reminder off my calendar for Sunday	[IN:DELETE_REMINDER Take the [SL:TODO brunch ] reminder off [SL:PERSON_REMINDED my ] calendar [SL:DATE_TIME for Sunday ] ]
reminder	Do we have any pet vet visit reminders this week?	[IN:GET_REMINDER Do [SL:PERSON_REMINDED we ] have any [SL:TODO pet vet visit ] reminders [SL:DATE_TIME this week ] ? ]
reminder	I have a reminder for 4:30 pick up drumline for performance switch that to pick up time 5:00	[IN:UPDATE_REMINDER_DATE_TIME [SL:PERSON_REMINDED I ] have a reminder [SL:DATE_TIME for 4 : 30 ] [SL:TODO pick up drumline for performance ] switch that to pick up time [SL:DATE_TIME_NEW 5 : 00 ] ]
reminder	Remind me to pick up Aleah from band practice at 3 PM; alert me 20 minutes before.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO pick up Aleah from band practice ] [SL:DATE_TIME at 3 PM ] ] ] ; alert me [SL:DATE_TIME 20 minutes before ] . ]
reminder	Remind me to go to the dentist on September 15 instead of the first.	[IN:UPDATE_REMINDER_DATE_TIME Remind [SL:PERSON_REMINDED me ] to [SL:TODO go to the dentist ] [SL:DATE_TIME_NEW on September 15 ] instead [SL:DATE_TIME of the first ] . ]
reminder	Add another weekly reminder for doing the wash.	[IN:CREATE_REMINDER Add another [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] reminder for [SL:TODO doing the wash ] . ]
reminder	The last day of work reminder needs to be changed to next month instead of tomorrow.	[IN:UPDATE_REMINDER_DATE_TIME The [SL:TODO last day of work ] reminder needs to be changed [SL:DATE_TIME_NEW to next month ] instead [SL:DATE_TIME of tomorrow ] . ]
reminder	Remind me to take Cory to practice at 10am and to pick him up at 1pm.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO take Cory to practice ] [SL:DATE_TIME at 10 am ] and to [SL:TODO pick him up ] ] ] [SL:DATE_TIME at 1 pm ] . ]
reminder	When is the reminder to mail the package to my parents	[IN:GET_REMINDER_DATE_TIME When is the reminder to [SL:TODO mail the package to my parents ] ]
reminder	please remove all weekly reminder of changing water	[IN:DELETE_REMINDER please remove [SL:AMOUNT all ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] reminder of [SL:TODO changing water ] ]
reminder	Add sweeping the stairs to my chores reminder for Wednesday.	[IN:UPDATE_REMINDER_TODO Add [SL:TODO_NEW sweeping the stairs ] to [SL:PERSON_REMINDED my ] [SL:TODO chores ] reminder [SL:DATE_TIME for Wednesday ] . ]
reminder	Remind me to mail my parking ticket payment Friday instead of Monday	[IN:UPDATE_REMINDER_DATE_TIME Remind [SL:PERSON_REMINDED me ] to [SL:TODO mail my parking ticket payment ] [SL:DATE_TIME_NEW Friday ] instead [SL:DATE_TIME of Monday ] ]
reminder	Show me my latest reminder about the show I wanted to see next week	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Show ] me [SL:PERSON_REMINDED my ] [SL:ORDINAL latest ] reminder about [SL:TODO the show I wanted to see ] [SL:DATE_TIME next week ] ]
reminder	show reminders with the name Kris in them	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER show ] reminders with the name [SL:TODO Kris ] in them ]
reminder	Remind the running club to dress for the weather on Saturday.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED the running club ] to [SL:TODO dress for the weather ] [SL:DATE_TIME on Saturday ] . ]
reminder	Please set a reminder for a manicure on Thursday at 5.	[IN:CREATE_REMINDER Please set a reminder for [SL:TODO a manicure ] [SL:DATE_TIME on Thursday at 5 ] . ]
reminder	Remind me to ask for help with the team meal.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO ask for help with the team meal ] . ]
reminder	Please list all the reminders I have for Christmas	[IN:GET_REMINDER Please [SL:METHOD_RETRIEVAL_REMINDER list ] [SL:AMOUNT all ] the reminders [SL:PERSON_REMINDED I ] have [SL:DATE_TIME for Christmas ] ]
reminder	Show all reminders for Jennifer's homecoming.	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Show ] [SL:AMOUNT all ] reminders for [SL:TODO Jennifer 's homecoming ] . ]
reminder	Show all reminders for tomorrow.	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Show ] [SL:AMOUNT all ] reminders [SL:DATE_TIME for tomorrow ] . ]
reminder	Remind me to mail my tax return no later at 5pm on Fridayq	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO mail my tax return ] [SL:DATE_TIME no later at 5 pm on Fridayq ] ]
reminder	tell me any reminders i have set with Pete for the next month	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER tell ] me any reminders [SL:PERSON_REMINDED i ] have set [SL:TODO [IN:GET_TODO with [SL:ATTENDEE Pete ] ] ] [SL:DATE_TIME for the next month ] ]
