domain	utterance	semantic_parse
messaging	Send no more of that please.	[IN:SEND_MESSAGE Send [SL:CONTENT_EXACT no more of that please ] . ]
messaging	Text dad no run tomorrow.	[IN:SEND_MESSAGE Text [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION dad ] ] ] [SL:CONTENT_EXACT no run tomorrow ] . ]
messaging	Text them over Messenger that Jane won't be there.	[IN:SEND_MESSAGE Text them over [SL:RESOURCE Messenger ] that [SL:CONTENT_EXACT Jane won't be there ] . ]
messaging	Text I'm home safe.	[IN:SEND_MESSAGE Text [SL:CONTENT_EXACT I'm home safe ] . ]
messaging	Text I'm on my way to pick her up.	[IN:SEND_MESSAGE Text [SL:CONTENT_EXACT I'm on my way to pick her up ] . ]
messaging	Please text that I'll pick up bananas on my way home.	[IN:SEND_MESSAGE Please text that [SL:CONTENT_EXACT I'll pick up bananas on my way home ] . ]
messaging	Text I'll leave the key under the flowerpot.	[IN:SEND_MESSAGE Text [SL:CONTENT_EXACT I'll leave the key under the flowerpot ] . ]
messaging	Please text I'm working overnight at the hospital.	[IN:SEND_MESSAGE Please text [SL:CONTENT_EXACT I'm working overnight at the hospital ] . ]
messaging	Message Sara and Jake telling them the party starts at 8:00.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Sara ] and [SL:RECIPIENT Jake ] telling them [SL:CONTENT_EXACT the party starts at 8 : 00 ] . ]
messaging	Can you send my mom a text and tell her I'll be there by 4:00?	[IN:SEND_MESSAGE Can you send [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION mom ] ] ] a text and tell her [SL:CONTENT_EXACT I'll be there by 4 : 00 ] ? ]
messaging	Tell sis she's late.	[IN:SEND_MESSAGE Tell [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION sis ] ] ] [SL:CONTENT_EXACT she 's late ] . ]
messaging	Text sis I'm not waiting for her.	[IN:SEND_MESSAGE Text [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION sis ] ] ] [SL:CONTENT_EXACT I'm not waiting for her ] . ]
messaging	iMessage Fred on WhatsApp don't forget to take out the pizza dough.	[IN:SEND_MESSAGE [SL:RESOURCE iMessage ] [SL:RECIPIENT Fred ] on [SL:RESOURCE WhatsApp ] [SL:CONTENT_EXACT don't forget to take out the pizza dough ] . ]
messaging	Text Happy Birthday to Chris on Messenger.	[IN:SEND_MESSAGE Text [SL:CONTENT_EXACT Happy Birthday ] to [SL:RECIPIENT Chris ] on [SL:RESOURCE Messenger ] . ]
messaging	Ask Renata on Messenger to pick up pizza for dinner.	[IN:SEND_MESSAGE Ask [SL:RECIPIENT Renata ] on [SL:RESOURCE Messenger ] to [SL:CONTENT_EXACT pick up pizza for dinner ] . ]
messaging	Tell my dad to remember his wallet on iMessage.	[IN:SEND_MESSAGE Tell [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION dad ] ] ] to [SL:CONTENT_EXACT remember his wallet ] on [SL:RESOURCE iMessage ] . ]
messaging	Text don't bother stopping—I already got the mail.	[IN:SEND_MESSAGE Text [SL:CONTENT_EXACT don't bother stopping — I already got the mail ] . ]
messaging	Tell Sam and Dean I'm good	[IN:SEND_MESSAGE Tell [SL:RECIPIENT Sam ] and [SL:RECIPIENT Dean ] [SL:CONTENT_EXACT I'm good ] ]
messaging	Text the Knitting Club I'm gonna be late	[IN:SEND_MESSAGE Text the [SL:GROUP Knitting Club ] [SL:CONTENT_EXACT I'm gonna be late ] ]
messaging	Send a message saying I can't make it	[IN:SEND_MESSAGE Send a message saying [SL:CONTENT_EXACT I can't make it ] ]
messaging	Ask mom if she can come by	[IN:SEND_MESSAGE Ask [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION mom ] ] ] [SL:CONTENT_EXACT if she can come by ] ]
messaging	Send a Viber message to Mark saying hey	[IN:SEND_MESSAGE Send a [SL:RESOURCE Viber ] message to [SL:RECIPIENT Mark ] saying [SL:CONTENT_EXACT hey ] ]
messaging	Send a message saying I'm getting pizza instead of burritos	[IN:SEND_MESSAGE Send a message saying [SL:CONTENT_EXACT I'm getting pizza instead of burritos ] ]
messaging	Message John saying I want to go to the movies tonight	[IN:SEND_MESSAGE Message [SL:RECIPIENT John ] saying [SL:CONTENT_EXACT I want to go to the movies tonight ] ]
messaging	Text dad are you free for lunch	[IN:SEND_MESSAGE Text [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION dad ] ] ] [SL:CONTENT_EXACT are you free for lunch ] ]
messaging	Tell my sister I borrowed her dress	[IN:SEND_MESSAGE Tell [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] ] ] [SL:CONTENT_EXACT I borrowed her dress ] ]
messaging	Text Amy happy birthday	[IN:SEND_MESSAGE Text [SL:RECIPIENT Amy ] [SL:CONTENT_EXACT happy birthday ] ]
messaging	Message Erin on Whatsapp and say the painting is done	[IN:SEND_MESSAGE Message [SL:RECIPIENT Erin ] on [SL:RESOURCE Whatsapp ] and say [SL:CONTENT_EXACT the painting is done ] ]
messaging	Tell my carpool group that I don't need a ride	[IN:SEND_MESSAGE Tell my [SL:GROUP carpool ] group that [SL:CONTENT_EXACT I don't need a ride ] ]
messaging	Please message Jamie on Messenger and ask her for the recipe	[IN:SEND_MESSAGE Please message [SL:RECIPIENT Jamie ] on [SL:RESOURCE Messenger ] and ask [SL:CONTENT_EXACT her for the recipe ] ]
messaging	Send a text that says thanks for the ice cream	[IN:SEND_MESSAGE Send a text that says [SL:CONTENT_EXACT thanks for the ice cream ] ]
messaging	Ask my mom what's for dinner	[IN:SEND_MESSAGE Ask [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION mom ] ] ] [SL:CONTENT_EXACT what 's for dinner ] ]
messaging	Message Ellen Do you need a babysitter?	[IN:SEND_MESSAGE Message [SL:RECIPIENT Ellen ] [SL:CONTENT_EXACT Do you need a babysitter ] ? ]
messaging	Reply I'll be there at 7	[IN:SEND_MESSAGE Reply [SL:CONTENT_EXACT I'll be there at 7 ] ]
messaging	Ask Marg what her favorite coffee shop is	[IN:SEND_MESSAGE Ask [SL:RECIPIENT Marg ] [SL:CONTENT_EXACT what her favorite coffee shop is ] ]
messaging	Tell the family groupchat that I got a job offer	[IN:SEND_MESSAGE Tell the [SL:GROUP family ] groupchat that [SL:CONTENT_EXACT I got a job offer ] ]
messaging	Send an iMessage that says I made a reservation	[IN:SEND_MESSAGE Send an [SL:RESOURCE iMessage ] that says [SL:CONTENT_EXACT I made a reservation ] ]
messaging	Can you send a message to Grandpa Joe that I will visit tomorrow	[IN:SEND_MESSAGE Can you send a message to [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION Grandpa ] [SL:CONTACT Joe ] ] ] that [SL:CONTENT_EXACT I will visit tomorrow ] ]
messaging	Message Bob and Marco that I'm on my way	[IN:SEND_MESSAGE Message [SL:RECIPIENT Bob ] and [SL:RECIPIENT Marco ] that [SL:CONTENT_EXACT I'm on my way ] ]
messaging	Send message I don't want to see that movie	[IN:SEND_MESSAGE Send message [SL:CONTENT_EXACT I don't want to see that movie ] ]
messaging	Send Brad a Skype message saying I don't know	[IN:SEND_MESSAGE Send [SL:RECIPIENT Brad ] a [SL:RESOURCE Skype ] message saying [SL:CONTENT_EXACT I don't know ] ]
messaging	Message Peter saying I want to see a different movie	[IN:SEND_MESSAGE Message [SL:RECIPIENT Peter ] saying [SL:CONTENT_EXACT I want to see a different movie ] ]
messaging	Send Russell a Viber message asking are you on for the hike tomorrow?	[IN:SEND_MESSAGE Send [SL:RECIPIENT Russell ] a [SL:RESOURCE Viber ] message asking [SL:CONTENT_EXACT are you on for the hike tomorrow ] ? ]
messaging	Send my roomate a text saying don't forget to buy the cleaning stuff	[IN:SEND_MESSAGE Send my [SL:RECIPIENT roomate ] a text saying [SL:CONTENT_EXACT don't forget to buy the cleaning stuff ] ]
messaging	Message my boss I'll be right there in two minutes	[IN:SEND_MESSAGE Message my [SL:RECIPIENT boss ] [SL:CONTENT_EXACT I'll be right there in two minutes ] ]
messaging	Can you send a message on Messenger and tell them the Astros won	[IN:SEND_MESSAGE Can you send a message on [SL:RESOURCE Messenger ] and tell [SL:RECIPIENT them ] [SL:CONTENT_EXACT the Astros won ] ]
messaging	Text Andi I'm gonna be late for the meeting	[IN:SEND_MESSAGE Text [SL:RECIPIENT Andi ] [SL:CONTENT_EXACT I'm gonna be late for the meeting ] ]
messaging	Text my mom that appointment was cancelled	[IN:SEND_MESSAGE Text [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION mom ] ] ] [SL:CONTENT_EXACT that appointment was cancelled ] ]
messaging	Text my mom I don't feel like going hiking today	[IN:SEND_MESSAGE Text [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION mom ] ] ] [SL:CONTENT_EXACT I don't feel like going hiking today ] ]
messaging	Message Bob I'm going to make dinner tonight	[IN:SEND_MESSAGE Message [SL:RECIPIENT Bob ] [SL:CONTENT_EXACT I'm going to make dinner tonight ] ]
messaging	Text Paul the concert at the park is at 6 PM	[IN:SEND_MESSAGE Text [SL:RECIPIENT Paul ] [SL:CONTENT_EXACT the concert at the park is at 6 PM ] ]
messaging	Text I'd rather to cancel the meeting this morning	[IN:SEND_MESSAGE Text [SL:CONTENT_EXACT I'd rather to cancel the meeting this morning ] ]
messaging	Message my kids I'll be home shortly	[IN:SEND_MESSAGE Message [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION kids ] ] ] [SL:CONTENT_EXACT I'll be home shortly ] ]
messaging	Text Paul about the tennis practice this evening	[IN:SEND_MESSAGE Text [SL:RECIPIENT Paul ] about [SL:CONTENT_EXACT the tennis practice this evening ] ]
messaging	Message on Whatsup to my cycling group about a race on Saturday	[IN:SEND_MESSAGE Message on [SL:RESOURCE Whatsup ] to my [SL:GROUP cycling ] group about [SL:CONTENT_EXACT a race on Saturday ] ]
messaging	Text mom that I am out of rosemary	[IN:SEND_MESSAGE Text [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION mom ] ] ] that [SL:CONTENT_EXACT I am out of rosemary ] ]
messaging	Can you tell the running team that I will be 5 minutes late for warmup?	[IN:SEND_MESSAGE Can you tell the [SL:GROUP running team ] that [SL:CONTENT_EXACT I will be 5 minutes late for warmup ] ? ]
messaging	Text Sasha that I want to see the new puppy	[IN:SEND_MESSAGE Text [SL:RECIPIENT Sasha ] that [SL:CONTENT_EXACT I want to see the new puppy ] ]
messaging	Will you tell the teacher in WhatsApp that we finished the assignment today?	[IN:SEND_MESSAGE Will you tell the [SL:RECIPIENT teacher ] in [SL:RESOURCE WhatsApp ] that [SL:CONTENT_EXACT we finished the assignment today ] ? ]
messaging	Send a message to the PTA	[IN:SEND_MESSAGE Send a message to the [SL:GROUP PTA ] ]
messaging	Tell my boss that I'll be there for the meeting	[IN:SEND_MESSAGE Tell [SL:RECIPIENT my boss ] that [SL:CONTENT_EXACT I'll be there for the meeting ] ]
messaging	Please text Mark and ask him to bring home dinner	[IN:SEND_MESSAGE Please text [SL:RECIPIENT Mark ] and ask him to [SL:CONTENT_EXACT bring home dinner ] ]
messaging	Text John	[IN:SEND_MESSAGE Text [SL:RECIPIENT John ] ]
messaging	Send a Facebook message to Grandma and Grandpa	[IN:SEND_MESSAGE Send a [SL:RESOURCE Facebook ] message to [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION Grandma ] ] ] and [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION Grandpa ] ] ] ]
messaging	Ask Danielle in Messenger to send me a picture of the new shoes	[IN:SEND_MESSAGE Ask [SL:RECIPIENT Danielle ] in [SL:RESOURCE Messenger ] to [SL:CONTENT_EXACT send me a picture of the new shoes ] ]
messaging	Text Spencer no	[IN:SEND_MESSAGE Text [SL:RECIPIENT Spencer ] [SL:CONTENT_EXACT no ] ]
messaging	Tell the Athleisure Moms Group in Telegram that I finished the book yesterday	[IN:SEND_MESSAGE Tell the [SL:GROUP Athleisure Moms ] Group in [SL:RESOURCE Telegram ] that [SL:CONTENT_EXACT I finished the book yesterday ] ]
messaging	Start a new thread in GroupMe	[IN:SEND_MESSAGE Start a new thread in [SL:RESOURCE GroupMe ] ]
messaging	Send a text to Aunt Jeanette	[IN:SEND_MESSAGE Send a text to [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION Aunt ] [SL:CONTACT Jeanette ] ] ] ]
messaging	Message Adam on Facebook	[IN:SEND_MESSAGE Message [SL:RECIPIENT Adam ] on [SL:RESOURCE Facebook ] ]
messaging	Text Adam that I am going to the grocery store	[IN:SEND_MESSAGE Text [SL:RECIPIENT Adam ] that [SL:CONTENT_EXACT I am going to the grocery store ] ]
messaging	Message David on Messenger that I liked the playlist	[IN:SEND_MESSAGE Message [SL:RECIPIENT David ] on [SL:RESOURCE Messenger ] that [SL:CONTENT_EXACT I liked the playlist ] ]
messaging	Tell Mom I'll be there on Sunday	[IN:SEND_MESSAGE Tell [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION Mom ] ] ] [SL:CONTENT_EXACT I'll be there on Sunday ] ]
messaging	Text Dad that I got his email	[IN:SEND_MESSAGE Text [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION Dad ] ] ] that [SL:CONTENT_EXACT I got his email ] ]
messaging	Text Maria that I'm running 25 minutes late	[IN:SEND_MESSAGE Text [SL:RECIPIENT Maria ] that [SL:CONTENT_EXACT I'm running 25 minutes late ] ]
messaging	Text SGT Lane that I completed the gear count	[IN:SEND_MESSAGE Text [SL:RECIPIENT SGT Lane ] that [SL:CONTENT_EXACT I completed the gear count ] ]
messaging	Text James that I don't know why he said that	[IN:SEND_MESSAGE Text [SL:RECIPIENT James ] that [SL:CONTENT_EXACT I don't know why he said that ] ]
messaging	Send a text to Kathy that I will call her back after dinner	[IN:SEND_MESSAGE Send a text to [SL:RECIPIENT Kathy ] that [SL:CONTENT_EXACT I will call her back after dinner ] ]
messaging	Send a text to Lee that I will drop off the bag at 5:00	[IN:SEND_MESSAGE Send a text to [SL:RECIPIENT Lee ] that [SL:CONTENT_EXACT I will drop off the bag at 5 : 00 ] ]
messaging	Send a message through WhatsApp to Stacy asking how her trip overseas is going	[IN:SEND_MESSAGE Send a message through [SL:RESOURCE WhatsApp ] to [SL:RECIPIENT Stacy ] asking [SL:CONTENT_EXACT how her trip overseas is going ] ]
messaging	Text Chris that I'm still in the waiting room	[IN:SEND_MESSAGE Text [SL:RECIPIENT Chris ] that [SL:CONTENT_EXACT I'm still in the waiting room ] ]
messaging	Send a text to Julie asking if she saw the email update	[IN:SEND_MESSAGE Send a text to [SL:RECIPIENT Julie ] asking if [SL:CONTENT_EXACT she saw the email update ] ]
messaging	Message Joe in Facebook asking which day he's leaving Ohio	[IN:SEND_MESSAGE Message [SL:RECIPIENT Joe ] in [SL:RESOURCE Facebook ] asking [SL:CONTENT_EXACT which day he 's leaving Ohio ] ]
messaging	Message Nicole in messenger asking how it went yesterday	[IN:SEND_MESSAGE Message [SL:RECIPIENT Nicole ] in [SL:RESOURCE messenger ] asking [SL:CONTENT_EXACT how it went yesterday ] ]
messaging	Text Kelly that I got the password reset	[IN:SEND_MESSAGE Text [SL:RECIPIENT Kelly ] that [SL:CONTENT_EXACT I got the password reset ] ]
messaging	Text I am at the doctor's	[IN:SEND_MESSAGE Text [SL:CONTENT_EXACT I am at the doctor 's ] ]
messaging	Text Anna that we need more balloons and streamers	[IN:SEND_MESSAGE Text [SL:RECIPIENT Anna ] that [SL:CONTENT_EXACT we need more balloons and streamers ] ]
messaging	Send a text to my roommate and tell her I'm stuck in traffic	[IN:SEND_MESSAGE Send a text to my [SL:RECIPIENT roommate ] and tell her [SL:CONTENT_EXACT I'm stuck in traffic ] ]
messaging	Tell Ariana that I'm waiting downstairs in the loading zone	[IN:SEND_MESSAGE Tell [SL:RECIPIENT Ariana ] that [SL:CONTENT_EXACT I'm waiting downstairs in the loading zone ] ]
messaging	Message Happy Birthday! to Sara on Whatsapp	[IN:SEND_MESSAGE Message [SL:CONTENT_EXACT Happy Birthday ] ! to [SL:RECIPIENT Sara ] on [SL:RESOURCE Whatsapp ] ]
messaging	Text I am on my way to the airport	[IN:SEND_MESSAGE Text [SL:CONTENT_EXACT I am on my way to the airport ] ]
messaging	Message Happy Anniversary! to Adam on Messenger	[IN:SEND_MESSAGE Message [SL:CONTENT_EXACT Happy Anniversary ] ! to [SL:RECIPIENT Adam ] on [SL:RESOURCE Messenger ] ]
messaging	Text I can't make it before lunchtime	[IN:SEND_MESSAGE Text [SL:CONTENT_EXACT I can't make it before lunchtime ] ]
messaging	Tell Peter I  picked up the equipment and I'm on my way	[IN:SEND_MESSAGE Tell [SL:RECIPIENT Peter ] [SL:CONTENT_EXACT I picked up the equipment and I'm on my way ] ]
messaging	iMessage Mike and tell him I finished early	[IN:SEND_MESSAGE [SL:RESOURCE iMessage ] [SL:RECIPIENT Mike ] and tell him [SL:CONTENT_EXACT I finished early ] ]
messaging	Tell my sister I'm an hour behind schedule	[IN:SEND_MESSAGE Tell [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] ] ] [SL:CONTENT_EXACT I'm an hour behind schedule ] ]
messaging	iMessage my grandpa see you soon!	[IN:SEND_MESSAGE [SL:RESOURCE iMessage ] [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION grandpa ] ] ] [SL:CONTENT_EXACT see you soon ] ! ]
messaging	Message Joel and ask what he wants for dinner	[IN:SEND_MESSAGE Message [SL:RECIPIENT Joel ] and ask [SL:CONTENT_EXACT what he wants for dinner ] ]
messaging	Whatsapp Jordie	[IN:SEND_MESSAGE [SL:RESOURCE Whatsapp ] [SL:RECIPIENT Jordie ] ]
messaging	Shoot Marco a text to see if he wants to go to the theme park	[IN:SEND_MESSAGE Shoot [SL:RECIPIENT Marco ] a text to see if [SL:CONTENT_EXACT he wants to go to the theme park ] ]
messaging	iMessage my sister Happy Thanksgiving	[IN:SEND_MESSAGE [SL:RESOURCE iMessage ] [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] ] ] [SL:CONTENT_EXACT Happy Thanksgiving ] ]
messaging	Tell Angie it's her mother's birthday	[IN:SEND_MESSAGE Tell [SL:RECIPIENT Angie ] [SL:CONTENT_EXACT it 's her mother 's birthday ] ]
messaging	Write Derek on Whatsapp to ask what time he gets off work today	[IN:SEND_MESSAGE Write [SL:RECIPIENT Derek ] on [SL:RESOURCE Whatsapp ] to ask [SL:CONTENT_EXACT what time he gets off work today ] ]
messaging	Check in with sister to ask if she's feeling better	[IN:SEND_MESSAGE Check in with [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION sister ] ] ] to ask if [SL:CONTENT_EXACT she 's feeling better ] ]
messaging	Text Jared are we still going ice skating on Thursday	[IN:SEND_MESSAGE Text [SL:RECIPIENT Jared ] [SL:CONTENT_EXACT are we still going ice skating on Thursday ] ]
messaging	Message the department chat what time is the meeting tomorrow	[IN:SEND_MESSAGE Message the [SL:GROUP department ] chat [SL:CONTENT_EXACT what time is the meeting tomorrow ] ]
messaging	Tell Stacey hello on Whatsapp	[IN:SEND_MESSAGE Tell [SL:RECIPIENT Stacey ] [SL:CONTENT_EXACT hello ] on [SL:RESOURCE Whatsapp ] ]
messaging	iMessage my boss can I get overtime hours this week	[IN:SEND_MESSAGE [SL:RESOURCE iMessage ] my [SL:RECIPIENT boss ] [SL:CONTENT_EXACT can I get overtime hours this week ] ]
messaging	Text mom take cat to vet	[IN:SEND_MESSAGE Text [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION mom ] ] ] [SL:CONTENT_EXACT take cat to vet ] ]
messaging	Write grandma and Harold a message saying I'm busy today but free tomorrow	[IN:SEND_MESSAGE Write [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION grandma ] ] ] and [SL:RECIPIENT Harold ] a message saying [SL:CONTENT_EXACT I'm busy today but free tomorrow ] ]
messaging	Text ok I'll be there soon	[IN:SEND_MESSAGE Text [SL:CONTENT_EXACT ok I'll be there soon ] ]
messaging	Text I'm on my way!	[IN:SEND_MESSAGE Text [SL:CONTENT_EXACT I'm on my way ] ! ]
messaging	Tell mom I'm working on it.	[IN:SEND_MESSAGE Tell [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED mom ] ] ] [SL:CONTENT_EXACT I'm working on it ] . ]
messaging	Tell my boyfriend Happy Birthday.	[IN:SEND_MESSAGE Tell [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION boyfriend ] ] ] [SL:CONTENT_EXACT Happy Birthday ] . ]
messaging	Text my sister I want ice cream.	[IN:SEND_MESSAGE Text [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] ] ] [SL:CONTENT_EXACT I want ice cream ] . ]
messaging	Tell my dad it's raining cats and dogs.	[IN:SEND_MESSAGE Tell [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION dad ] ] ] [SL:CONTENT_EXACT it 's raining cats and dogs ] . ]
messaging	Can you WhatsApp dad to feed the dog?	[IN:SEND_MESSAGE Can you [SL:RESOURCE WhatsApp ] [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION dad ] ] ] to [SL:CONTENT_EXACT feed the dog ] ? ]
messaging	Can you send a WhatsApp to my grandpa asking him if he wants food?	[IN:SEND_TEXT_MESSAGE Can you send a [SL:RESOURCE WhatsApp ] to [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION grandpa ] ] ] asking him if [SL:CONTENT_EXACT he wants food ] ? ]
messaging	Text Sally what's up?	[IN:SEND_MESSAGE Text [SL:RECIPIENT Sally ] [SL:CONTENT_EXACT what 's up ] ? ]
messaging	I want to message Sam and tell him be right there.	[IN:SEND_MESSAGE I want to message [SL:RECIPIENT Sam ] and tell him [SL:CONTENT_EXACT be right there ] . ]
messaging	Tell grandma dinner at 8.	[IN:SEND_MESSAGE Tell [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION grandma ] ] ] [SL:CONTENT_EXACT dinner at 8 ] . ]
messaging	Tell my ex to leave me alone on Messenger.	[IN:SEND_MESSAGE Tell [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION ex ] ] ] to [SL:CONTENT_EXACT leave me alone ] on [SL:RESOURCE Messenger ] . ]
messaging	Can you tell Mandy hey who's going to the party?	[IN:SEND_MESSAGE Can you tell [SL:RECIPIENT Mandy ] [SL:CONTENT_EXACT hey who 's going to the party ] ? ]
messaging	Tell Sarah	[IN:SEND_MESSAGE Tell [SL:RECIPIENT Sarah ] ]
messaging	Message my dad and tell him it's my birthday	[IN:SEND_MESSAGE Message [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION dad ] ] ] and tell him [SL:CONTENT_EXACT it 's my birthday ] ]
messaging	Text my sister about my cat's birthday	[IN:SEND_MESSAGE Text [SL:CONTACT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] ] ] about [SL:CONTENT_EXACT my cat 's birthday ] ]
messaging	Ask Jodie if she's left yet	[IN:SEND_MESSAGE Ask [SL:RECIPIENT Jodie ] if [SL:CONTENT_EXACT she 's left yet ] ]
messaging	Check with Stacy on Line	[IN:SEND_MESSAGE Check with [SL:RECIPIENT Stacy ] on [SL:RESOURCE Line ] ]
messaging	Just reply no thanks	[IN:SEND_MESSAGE Just reply [SL:CONTENT_EXACT no thanks ] ]
messaging	Say I'm driving I'll call you back	[IN:SEND_MESSAGE Say [SL:CONTENT_EXACT I'm driving I'll call you back ] ]
messaging	Message Amir on Line I've booked the hotel rooms	[IN:SEND_MESSAGE Message [SL:RECIPIENT Amir ] on [SL:RESOURCE Line ] [SL:CONTENT_EXACT I've booked the hotel rooms ] ]
messaging	Say I'm not going to go after all tonight	[IN:SEND_MESSAGE Say [SL:CONTENT_EXACT I'm not going to go after all tonight ] ]
messaging	Ask if we're backlining gear for the show this weekend	[IN:SEND_MESSAGE Ask if [SL:CONTENT_EXACT we're backlining gear for the show this weekend ] ]
messaging	Text Adam	[IN:SEND_MESSAGE Text [SL:RECIPIENT Adam ] ]
messaging	Reply to Jax on Signal what time do we meet?	[IN:SEND_MESSAGE Reply to [SL:RECIPIENT Jax ] on [SL:RESOURCE Signal ] [SL:CONTENT_EXACT what time do we meet ] ? ]
messaging	Message pub crew what time do we open?	[IN:SEND_MESSAGE Message [SL:GROUP pub crew ] [SL:CONTENT_EXACT what time do we open ] ? ]
messaging	Text family reunion who is in charge of paper plates and cutlery?	[IN:SEND_MESSAGE Text [SL:GROUP family reunion ] [SL:CONTENT_EXACT who is in charge of paper plates and cutlery ] ? ]
messaging	Tell Paige I hope you've been well	[IN:SEND_MESSAGE Tell [SL:RECIPIENT Paige ] [SL:CONTENT_EXACT I hope you've been well ] ]
messaging	Text Jim	[IN:SEND_MESSAGE Text [SL:RECIPIENT Jim ] ]
messaging	Message grandpa the forecast looks clear this weekend	[IN:SEND_MESSAGE Message [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION grandpa ] ] ] [SL:CONTENT_EXACT the forecast looks clear this weekend ] ]
messaging	Please send a message to my movie group that A Quiet Place 2 is going straight to netflix	[IN:SEND_MESSAGE Please send a message to my [SL:GROUP movie ] group that [SL:CONTENT_EXACT A Quiet Place 2 is going straight to netflix ] ]
messaging	Message Mom happy birthday on Messenger	[IN:SEND_MESSAGE Message [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION Mom ] ] ] [SL:CONTENT_EXACT happy birthday ] on [SL:RESOURCE Messenger ] ]
messaging	Post what about our W2s on Slack work group	[IN:SEND_MESSAGE Post [SL:CONTENT_EXACT what about our W2s ] on [SL:RESOURCE Slack ] [SL:GROUP work ] group ]
messaging	Can you text Sally whats up	[IN:SEND_MESSAGE Can you text [SL:RECIPIENT Sally ] [SL:CONTENT_EXACT whats up ] ]
messaging	Send a message to Community Garden we're postponing the meeting	[IN:SEND_MESSAGE Send a message to [SL:GROUP Community Garden ] [SL:CONTENT_EXACT we're postponing the meeting ] ]
messaging	Tell Steve to come over on Messenger	[IN:SEND_MESSAGE Tell [SL:RECIPIENT Steve ] to [SL:CONTENT_EXACT come over ] on [SL:RESOURCE Messenger ] ]
messaging	Send hey when are we leaving? to Rob and Mark on Facebook	[IN:SEND_MESSAGE Send [SL:CONTENT_EXACT hey when are we leaving ] ? to [SL:RECIPIENT Rob ] and [SL:RECIPIENT Mark ] on [SL:RESOURCE Facebook ] ]
messaging	Text Anne pick up groceries on your way home	[IN:SEND_MESSAGE Text [SL:RECIPIENT Anne ] [SL:CONTENT_EXACT pick up groceries on your way home ] ]
messaging	Tell Jeff we need to go out on Saturday on Messenger	[IN:SEND_MESSAGE Tell [SL:RECIPIENT Jeff ] [SL:CONTENT_EXACT we need to go out on Saturday ] on [SL:RESOURCE Messenger ] ]
messaging	Text Amy you have the keys to the car	[IN:SEND_MESSAGE Text [SL:RECIPIENT Amy ] [SL:CONTENT_EXACT you have the keys to the car ] ]
