domain	utterance	semantic_parse
weather	Will I need the air conditioners tonight	[IN:GET_WEATHER Will I need the air conditioners [SL:DATE_TIME tonight ] ]
weather	Is there a flash flood warning	[IN:GET_WEATHER Is there a flash flood warning ]
weather	what is the low temp tonight	[IN:GET_WEATHER what is the low temp [SL:DATE_TIME tonight ] ]
weather	What is the weather like near Santa Monica right now	[IN:GET_WEATHER What is the weather like near [SL:LOCATION Santa Monica ] right now ]
weather	Read off today's forecast	[IN:GET_WEATHER Read off [SL:DATE_TIME today ] 's forecast ]
weather	today's weather forecast hour by hour please	[IN:GET_WEATHER [SL:DATE_TIME today ] 's weather forecast hour by hour please ]
weather	What is the current temperature in Fairport	[IN:GET_WEATHER What is the current temperature in [SL:LOCATION Fairport ] ]
weather	is there a wind advisory	[IN:GET_WEATHER is there a wind advisory ]
weather	Is there a surf warning at the beach today	[IN:GET_WEATHER Is there a surf warning at the [SL:LOCATION beach ] [SL:DATE_TIME today ] ]
weather	what will the high temperature be today	[IN:GET_WEATHER what will the high temperature be [SL:DATE_TIME today ] ]
weather	how long is it going to rain today	[IN:GET_WEATHER how long is it going to [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME today ] ]
weather	how much rain fell today	[IN:GET_WEATHER how much [SL:WEATHER_ATTRIBUTE rain ] fell [SL:DATE_TIME today ] ]
weather	How high will the humidity be tomorrow afternoon	[IN:GET_WEATHER How high will the [SL:WEATHER_ATTRIBUTE humidity ] be [SL:DATE_TIME tomorrow afternoon ] ]
weather	what time will it get hot	[IN:GET_WEATHER what time will it get [SL:WEATHER_ATTRIBUTE hot ] ]
weather	Is it going to be shorts weather tonight	[IN:GET_WEATHER Is it going to be shorts weather [SL:DATE_TIME tonight ] ]
weather	What is the high temperature supposed to be today	[IN:GET_WEATHER What is the high temperature supposed to be [SL:DATE_TIME today ] ]
weather	is it going to storm tonight	[IN:GET_WEATHER is it going to [SL:WEATHER_ATTRIBUTE storm ] [SL:DATE_TIME tonight ] ]
weather	Do I need to wear gloves today	[IN:GET_WEATHER Do I need to wear [SL:WEATHER_ATTRIBUTE gloves ] [SL:DATE_TIME today ] ]
weather	will it snow next month	[IN:GET_WEATHER will it [SL:WEATHER_ATTRIBUTE snow ] [SL:DATE_TIME next month ] ]
weather	Will it rain tomorrow night	[IN:GET_WEATHER Will it [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME tomorrow night ] ]
weather	Will it cool off later today	[IN:GET_WEATHER Will it [SL:WEATHER_ATTRIBUTE cool ] off later [SL:DATE_TIME today ] ]
weather	weather forecast for Las Vegas	[IN:GET_WEATHER weather forecast [SL:DATE_TIME for Las Vegas ] ]
weather	If I leave from my current location to New Orleans at 5:00 PM, should I expect a storm	[IN:UNSUPPORTED_WEATHER If I leave from my current location to [SL:LOCATION New Orleans ] [SL:DATE_TIME at 5 : 00 PM ] , should I expect a [SL:WEATHER_ATTRIBUTE storm ] ]
weather	What is the temperature this morning	[IN:GET_WEATHER What is the temperature [SL:DATE_TIME this morning ] ]
weather	Is there a thunderstorm warning in effect for San Antonio right now	[IN:GET_WEATHER Is there a thunderstorm warning in effect for [SL:LOCATION San Antonio ] right now ]
weather	what is the low temperature tonight	[IN:GET_WEATHER what is the low temperature [SL:DATE_TIME tonight ] ]
weather	What's this weekends forecast	[IN:GET_WEATHER What 's [SL:DATE_TIME this weekends ] forecast ]
weather	Is it raining at home	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE raining ] at [SL:LOCATION home ] ]
weather	What is the weather this evening	[IN:GET_WEATHER What is the weather [SL:DATE_TIME this evening ] ]
weather	Does the forecast look good for today	[IN:GET_WEATHER Does the forecast look good [SL:DATE_TIME for today ] ]
weather	WHAT IS THE WEATHER LIKE FOR MONDAY THE 21ST	[IN:GET_WEATHER WHAT IS THE WEATHER LIKE [SL:DATE_TIME FOR MONDAY THE 21ST ] ]
weather	When is the temperature going to break	[IN:GET_WEATHER When is the temperature going to break ]
weather	when is the sun rising	[IN:GET_SUNRISE when is the sun rising ]
weather	Will there be a low wind speed today	[IN:GET_WEATHER Will there be a low [SL:WEATHER_ATTRIBUTE wind ] speed [SL:DATE_TIME today ] ]
weather	how hot is it going to be today	[IN:GET_WEATHER how [SL:WEATHER_ATTRIBUTE hot ] is it going to be [SL:DATE_TIME today ] ]
weather	Is it going to hail tonight	[IN:GET_WEATHER Is it going to [SL:WEATHER_ATTRIBUTE hail ] [SL:DATE_TIME tonight ] ]
weather	is it cold today	[IN:GET_WEATHER is it [SL:WEATHER_ATTRIBUTE cold ] [SL:DATE_TIME today ] ]
weather	Will I need a long shirt today	[IN:GET_WEATHER Will I need a [SL:WEATHER_ATTRIBUTE long shirt ] [SL:DATE_TIME today ] ]
weather	Should I bring an umbrella	[IN:GET_WEATHER Should I bring an [SL:WEATHER_ATTRIBUTE umbrella ] ]
weather	What is the temperature like in Cleveland right now	[IN:GET_WEATHER What is the temperature like in [SL:LOCATION Cleveland ] right now ]
weather	What is the high wind speed today	[IN:GET_WEATHER What is the [SL:WEATHER_ATTRIBUTE high wind ] speed [SL:DATE_TIME today ] ]
weather	what this weeks weather forecast in lake havasu, az	[IN:GET_WEATHER what [SL:DATE_TIME this weeks ] weather forecast in [SL:LOCATION lake havasu , az ] ]
weather	All day weather forecast	[IN:GET_WEATHER [SL:DATE_TIME All day ] weather forecast ]
weather	Do I need an umbrella for later	[IN:GET_WEATHER Do I need an [SL:WEATHER_ATTRIBUTE umbrella ] [SL:DATE_TIME for later ] ]
weather	WHAT IS THE WEATHER LIKE AT THE BEACH	[IN:GET_WEATHER WHAT IS THE WEATHER LIKE AT THE [SL:LOCATION BEACH ] ]
weather	Will the temperature go above 110 in Arizona this weekend	[IN:GET_WEATHER Will the temperature go above 110 in [SL:LOCATION Arizona ] [SL:DATE_TIME this weekend ] ]
weather	How hot is it outside right now	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it outside right now ]
weather	Are we supposed to get a thunderstorm this afternoon	[IN:GET_WEATHER Are we supposed to get a [SL:WEATHER_ATTRIBUTE thunderstorm ] [SL:DATE_TIME this afternoon ] ]
weather	What is the Temperature in Syracuse	[IN:GET_WEATHER What is the Temperature in [SL:LOCATION Syracuse ] ]
weather	What time is the rain supposed to start	[IN:GET_WEATHER What time is the [SL:WEATHER_ATTRIBUTE rain ] supposed to start ]
weather	What is the weather forecast for the state of Texas today	[IN:GET_WEATHER What is the weather forecast for the state of [SL:LOCATION Texas ] [SL:DATE_TIME today ] ]
weather	What is the forecast for the weekend	[IN:GET_WEATHER What is the forecast [SL:DATE_TIME for the weekend ] ]
weather	Will it be sunny around 4pm	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE sunny ] [SL:DATE_TIME around 4 pm ] ]
weather	What's the weather like in Austin TX. today	[IN:GET_WEATHER What 's the weather like in [SL:LOCATION Austin TX ] . [SL:DATE_TIME today ] ]
weather	Are there any tornado warnings in Georgia today	[IN:GET_WEATHER Are there any tornado warnings in [SL:LOCATION Georgia ] [SL:DATE_TIME today ] ]
weather	what is the high temperature for today	[IN:GET_WEATHER what is the high temperature [SL:DATE_TIME for today ] ]
weather	Will it be cool tonight	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE cool ] [SL:DATE_TIME tonight ] ]
weather	What's the hourly forecast for tomorrow	[IN:GET_WEATHER What 's the hourly forecast [SL:DATE_TIME for tomorrow ] ]
weather	Will it rain tonight at 7pm	[IN:GET_WEATHER Will it [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME tonight at 7 pm ] ]
weather	What is the forecast for tomorrow in Dallas Texas	[IN:GET_WEATHER What is the forecast [SL:DATE_TIME for tomorrow ] in [SL:LOCATION Dallas Texas ] ]
weather	What is the temperature going to be like this weekend	[IN:GET_WEATHER What is the temperature going to be like [SL:DATE_TIME this weekend ] ]
weather	Do I need to bring a jacket out with me this afternoon	[IN:GET_WEATHER Do I need to bring a [SL:WEATHER_ATTRIBUTE jacket ] [SL:LOCATION out ] with me [SL:DATE_TIME this afternoon ] ]
weather	I want the weather forecast	[IN:GET_WEATHER I want the weather forecast ]
weather	What is the humidity like today	[IN:GET_WEATHER What is the [SL:WEATHER_ATTRIBUTE humidity ] like [SL:DATE_TIME today ] ]
weather	What is the temperature right now	[IN:GET_WEATHER What is the temperature right now ]
weather	how warm will it be tonight	[IN:GET_WEATHER how [SL:WEATHER_ATTRIBUTE warm ] will it be [SL:DATE_TIME tonight ] ]
weather	Forecast for Boston this weekend, please	[IN:GET_WEATHER Forecast for [SL:LOCATION Boston ] [SL:DATE_TIME this weekend ] , please ]
weather	What are the overnight low temperatures for tonight	[IN:GET_WEATHER What are the [SL:DATE_TIME overnight ] low temperatures [SL:DATE_TIME for tonight ] ]
weather	When is the heat index lowest today	[IN:GET_WEATHER When is the [SL:WEATHER_ATTRIBUTE heat index ] lowest [SL:DATE_TIME today ] ]
weather	how hot is it right now in phoenix	[IN:GET_WEATHER how [SL:WEATHER_ATTRIBUTE hot ] is it right now in [SL:LOCATION phoenix ] ]
weather	Are there any severe weather alerts	[IN:GET_WEATHER Are there any severe weather alerts ]
weather	What time will it be hottest today	[IN:GET_WEATHER What time will it be [SL:WEATHER_ATTRIBUTE hottest ] [SL:DATE_TIME today ] ]
weather	Check the chance of precipitation for Friday	[IN:GET_WEATHER Check the chance of [SL:WEATHER_ATTRIBUTE precipitation ] [SL:DATE_TIME for Friday ] ]
weather	How is the weather in new york city	[IN:GET_WEATHER How is the weather in [SL:LOCATION new york city ] ]
weather	what is the current barometric pressure	[IN:GET_WEATHER what is the current [SL:WEATHER_ATTRIBUTE barometric pressure ] ]
weather	What is the Dew Point in Kentucky today	[IN:UNSUPPORTED_WEATHER What is the [SL:WEATHER_ATTRIBUTE Dew Point ] in [SL:LOCATION Kentucky ] [SL:DATE_TIME today ] ]
weather	do I need a jacket	[IN:GET_WEATHER do I need a [SL:WEATHER_ATTRIBUTE jacket ] ]
weather	What's the humidity level at today	[IN:GET_WEATHER What 's the [SL:WEATHER_ATTRIBUTE humidity ] level [SL:DATE_TIME at today ] ]
weather	Is there a chance for damaging winds	[IN:GET_WEATHER Is there a chance for [SL:WEATHER_ATTRIBUTE damaging winds ] ]
weather	Will it reach 50 degrees tonight	[IN:GET_WEATHER Will it [SL:WEATHER_ATTRIBUTE reach 50 ] degrees [SL:DATE_TIME tonight ] ]
weather	What will the weather be like tonight	[IN:GET_WEATHER What will the weather be like [SL:DATE_TIME tonight ] ]
weather	are there any freeze warnings for tonight	[IN:GET_WEATHER are there any freeze warnings [SL:DATE_TIME for tonight ] ]
weather	Is rain in the forecast for this weekend	[IN:GET_WEATHER Is [SL:WEATHER_ATTRIBUTE rain ] in the forecast [SL:DATE_TIME for this weekend ] ]
weather	what is the temperature in new york, ny	[IN:GET_WEATHER what is the temperature in [SL:LOCATION new york , ny ] ]
weather	What is the temp going to be in Houston today	[IN:GET_WEATHER What is the temp going to be in [SL:LOCATION Houston ] [SL:DATE_TIME today ] ]
weather	is there a tornado warning	[IN:GET_WEATHER is there a tornado warning ]
weather	What is the temperature right now in North Dakota	[IN:GET_WEATHER What is the temperature right now in [SL:LOCATION North Dakota ] ]
weather	Do I need to take a heavy or light jacket today	[IN:GET_WEATHER Do I need to take a heavy or light [SL:WEATHER_ATTRIBUTE jacket ] [SL:DATE_TIME today ] ]
weather	Is it going to be sunny this weekend	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE sunny ] [SL:DATE_TIME this weekend ] ]
weather	what's the heat index today	[IN:GET_WEATHER what 's the [SL:WEATHER_ATTRIBUTE heat index ] [SL:DATE_TIME today ] ]
weather	What's today forecast at the beach	[IN:GET_WEATHER What 's [SL:DATE_TIME today ] forecast at the [SL:LOCATION beach ] ]
weather	Will there be heavy rain today	[IN:GET_WEATHER Will there be heavy [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME today ] ]
weather	How long is the storm supposed to last	[IN:GET_WEATHER How long is the [SL:WEATHER_ATTRIBUTE storm ] supposed to last ]
weather	What time will the rain start tonight	[IN:GET_WEATHER What time will the [SL:WEATHER_ATTRIBUTE rain ] start [SL:DATE_TIME tonight ] ]
weather	what's the weather like	[IN:GET_WEATHER what 's the weather like ]
weather	Tell me the current heat index in Davenport, FL	[IN:GET_WEATHER Tell me the current [SL:WEATHER_ATTRIBUTE heat index ] in [SL:LOCATION Davenport , FL ] ]
weather	What is the high temperature for today	[IN:GET_WEATHER What is the high temperature [SL:DATE_TIME for today ] ]
weather	What are the chances of rain this weekend	[IN:GET_WEATHER What are the chances of [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME this weekend ] ]
weather	Will there be thunderstorms this afternoon	[IN:GET_WEATHER Will there be [SL:WEATHER_ATTRIBUTE thunderstorms ] [SL:DATE_TIME this afternoon ] ]
weather	updates on the hurricane in the pacific	[IN:GET_WEATHER updates on the [SL:WEATHER_ATTRIBUTE hurricane ] in the [SL:LOCATION pacific ] ]
weather	what is the temperature like today	[IN:GET_WEATHER what is the temperature like [SL:DATE_TIME today ] ]
weather	will it turn cold tonight	[IN:GET_WEATHER will it turn [SL:WEATHER_ATTRIBUTE cold ] [SL:DATE_TIME tonight ] ]
weather	What is the weather forecast for the week	[IN:GET_WEATHER What is the weather forecast [SL:DATE_TIME for the week ] ]
weather	What are the chances of snow tonight	[IN:GET_WEATHER What are the chances of [SL:WEATHER_ATTRIBUTE snow ] [SL:DATE_TIME tonight ] ]
weather	How cold is it supposed to be this morning	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it supposed to be [SL:DATE_TIME this morning ] ]
weather	Will it be cold in Tillamook tonight	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE cold ] in [SL:LOCATION Tillamook ] [SL:DATE_TIME tonight ] ]
weather	Current weather alerts, please	[IN:GET_WEATHER Current weather alerts , please ]
weather	tell me if there will be a severe thunderstorm today	[IN:GET_WEATHER tell me if there will be a [SL:WEATHER_ATTRIBUTE severe thunderstorm ] [SL:DATE_TIME today ] ]
weather	What is the temperature for Fort Myers, FL	[IN:GET_WEATHER What is the temperature for [SL:LOCATION Fort Myers , FL ] ]
weather	When will tide come in tomorrow	[IN:GET_WEATHER When will [SL:WEATHER_ATTRIBUTE tide ] come [SL:DATE_TIME in tomorrow ] ]
weather	What is the expected temperature tonight	[IN:GET_WEATHER What is the expected temperature [SL:DATE_TIME tonight ] ]
weather	Will it rain between 2 pm to 7 pm	[IN:GET_WEATHER Will it [SL:WEATHER_ATTRIBUTE rain ] between [SL:DATE_TIME 2 pm to 7 pm ] ]
weather	what is the weather in Boise Indiana for the morning	[IN:GET_WEATHER what is the weather in [SL:LOCATION Boise Indiana ] [SL:DATE_TIME for the morning ] ]
weather	will it rain this weekend in Georgia	[IN:GET_WEATHER will it [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME this weekend ] in [SL:LOCATION Georgia ] ]
weather	How's the cloud cover looking for the day	[IN:GET_WEATHER How 's the [SL:WEATHER_ATTRIBUTE cloud ] cover looking [SL:DATE_TIME for the day ] ]
weather	Is there a tropical storm warning in effect in my area	[IN:GET_WEATHER Is there a tropical storm warning in effect in [SL:LOCATION my area ] ]
weather	are there thunder storms on the forecast this weekend	[IN:GET_WEATHER are there [SL:WEATHER_ATTRIBUTE thunder storms ] on the forecast [SL:DATE_TIME this weekend ] ]
weather	Will there be cloudy conditions tonight	[IN:GET_WEATHER Will there be [SL:WEATHER_ATTRIBUTE cloudy ] conditions [SL:DATE_TIME tonight ] ]
weather	Is it going to storm tonight	[IN:GET_WEATHER Is it going to [SL:WEATHER_ATTRIBUTE storm ] [SL:DATE_TIME tonight ] ]
weather	is there hail with this storm	[IN:GET_WEATHER is there [SL:WEATHER_ATTRIBUTE hail ] with this [SL:WEATHER_ATTRIBUTE storm ] ]
weather	How cold is it right now	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it right now ]
weather	Should I bring an umbrella when I go shopping this afternoon	[IN:GET_WEATHER Should I bring an [SL:WEATHER_ATTRIBUTE umbrella ] when I go shopping [SL:DATE_TIME this afternoon ] ]
weather	will it rain tomorrow	[IN:GET_WEATHER will it [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME tomorrow ] ]
weather	How hot will it be this Saturday	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] will it be [SL:DATE_TIME this Saturday ] ]
weather	Will it be over 100 degrees in Sacramento tomorrow	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE over 100 ] degrees in [SL:LOCATION Sacramento ] [SL:DATE_TIME tomorrow ] ]
weather	What is next week's weather	[IN:GET_WEATHER What is [SL:DATE_TIME next week ] 's weather ]
weather	what is the temperature for tuesday	[IN:GET_WEATHER what is the temperature [SL:DATE_TIME for tuesday ] ]
weather	Will it be hotter than 77 on wednesday	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE hotter ] than 77 [SL:DATE_TIME on wednesday ] ]
weather	What's the weather like for the Phoenix area	[IN:GET_WEATHER What 's the weather like for the [SL:LOCATION Phoenix area ] ]
weather	Is it going to snow in Lansing, NY this week	[IN:GET_WEATHER Is it going to [SL:WEATHER_ATTRIBUTE snow ] in [SL:LOCATION Lansing , NY ] [SL:DATE_TIME this week ] ]
weather	Is it raining this weekend	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE raining ] [SL:DATE_TIME this weekend ] ]
weather	is there a thunder storm tonight	[IN:GET_WEATHER is there a [SL:WEATHER_ATTRIBUTE thunder storm ] [SL:DATE_TIME tonight ] ]
weather	When is it going to rain again	[IN:GET_WEATHER When is it going to [SL:WEATHER_ATTRIBUTE rain ] again ]
weather	What is the temperature going to be today	[IN:GET_WEATHER What is the temperature going to be [SL:DATE_TIME today ] ]
weather	Is there any ice in the forecast for this week	[IN:GET_WEATHER Is there any [SL:WEATHER_ATTRIBUTE ice ] in the forecast [SL:DATE_TIME for this week ] ]
weather	Fog forecast this week	[IN:GET_WEATHER [SL:WEATHER_ATTRIBUTE Fog ] forecast [SL:DATE_TIME this week ] ]
weather	What's the weather in vegas this weekend	[IN:GET_WEATHER What 's the weather in [SL:LOCATION vegas ] [SL:DATE_TIME this weekend ] ]
weather	When is the thunderstorm predicted to stop	[IN:GET_WEATHER When is the [SL:WEATHER_ATTRIBUTE thunderstorm ] predicted to stop ]
weather	Are there any storms forecasted for this weekend	[IN:UNSUPPORTED_WEATHER Are there any [SL:WEATHER_ATTRIBUTE storms ] forecasted [SL:DATE_TIME for this weekend ] ]
weather	Are we under freeze advisory	[IN:GET_WEATHER Are we under freeze advisory ]
weather	What is the weather for this afternoon according to Weather.com in Truckee	[IN:GET_WEATHER What is the weather [SL:DATE_TIME for this afternoon ] according to Weather.com in [SL:LOCATION Truckee ] ]
weather	is it going to snow today	[IN:GET_WEATHER is it going to [SL:WEATHER_ATTRIBUTE snow ] [SL:DATE_TIME today ] ]
weather	What is the low temperature tonight	[IN:GET_WEATHER What is the low temperature [SL:DATE_TIME tonight ] ]
weather	tell me what the weather forecast is for next week in Fort Lauderdale	[IN:GET_WEATHER tell me what the weather forecast is [SL:DATE_TIME for next week ] in [SL:LOCATION Fort Lauderdale ] ]
weather	Are we currently under a tornado watch	[IN:GET_WEATHER Are we currently under a [SL:WEATHER_ATTRIBUTE tornado ] watch ]
weather	How hot will it get	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] will it get ]
weather	What is the temperature going to be tomorrow	[IN:GET_WEATHER What is the temperature going to be [SL:DATE_TIME tomorrow ] ]
weather	what does the weekend look like	[IN:GET_WEATHER what does the [SL:DATE_TIME weekend ] look like ]
weather	what is the low temperature for tonight	[IN:GET_WEATHER what is the low temperature [SL:DATE_TIME for tonight ] ]
weather	will the weather be nice at the beach today	[IN:GET_WEATHER will the weather be [SL:WEATHER_ATTRIBUTE nice ] at the [SL:LOCATION beach ] [SL:DATE_TIME today ] ]
weather	Is it going to rain this morning	[IN:GET_WEATHER Is it going to [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME this morning ] ]
weather	what will the temperature be this weekend	[IN:GET_WEATHER what will the temperature be [SL:DATE_TIME this weekend ] ]
weather	What will the temp be at noon	[IN:GET_WEATHER What will the temp be [SL:DATE_TIME at noon ] ]
weather	Please tell me what the temperature is in Mobile, AL right now	[IN:GET_WEATHER Please tell me what the temperature is in [SL:LOCATION Mobile , AL ] right now ]
weather	what is the rain prediction for London this week	[IN:GET_WEATHER what is the [SL:WEATHER_ATTRIBUTE rain ] prediction for [SL:LOCATION London ] [SL:DATE_TIME this week ] ]
weather	What are the wind gusts predicted to be	[IN:GET_WEATHER What are the [SL:WEATHER_ATTRIBUTE wind gusts ] predicted to be ]
weather	What is the high temperature for Charlotte today	[IN:GET_WEATHER What is the high temperature for [SL:LOCATION Charlotte ] [SL:DATE_TIME today ] ]
weather	what is the climate in Paris in september	[IN:GET_WEATHER what is the climate in [SL:LOCATION Paris ] [SL:DATE_TIME in september ] ]
weather	What is the current temperature	[IN:GET_WEATHER What is the current temperature ]
weather	What's the high for the week	[IN:GET_WEATHER What 's the high [SL:DATE_TIME for the week ] ]
weather	do I need an umbrella this afternoon	[IN:GET_WEATHER do I need an [SL:WEATHER_ATTRIBUTE umbrella ] [SL:DATE_TIME this afternoon ] ]
weather	Are there any weather alerts in my area	[IN:GET_WEATHER Are there any weather alerts in [SL:LOCATION my area ] ]
weather	should I bring a coat with me tomorrow night	[IN:GET_WEATHER should I bring a [SL:WEATHER_ATTRIBUTE coat ] with me [SL:DATE_TIME tomorrow night ] ]
weather	Weather at beach	[IN:GET_WEATHER Weather at [SL:LOCATION beach ] ]
weather	what is the weather in Chicago at noon	[IN:GET_WEATHER what is the weather in [SL:LOCATION Chicago ] [SL:DATE_TIME at noon ] ]
weather	When is the coldest time tonight	[IN:GET_WEATHER When is the [SL:WEATHER_ATTRIBUTE coldest ] time [SL:DATE_TIME tonight ] ]
weather	are more thunderstorms coming	[IN:GET_WEATHER are more [SL:WEATHER_ATTRIBUTE thunderstorms ] coming ]
weather	what is the temperature right now	[IN:GET_WEATHER what is the temperature right now ]
weather	temperature for the weekend	[IN:GET_WEATHER temperature [SL:DATE_TIME for the weekend ] ]
weather	How are the flights affected by the weather today	[IN:GET_WEATHER How are the flights affected by the weather [SL:DATE_TIME today ] ]
weather	Is it going to thunder tonight	[IN:GET_WEATHER Is it going to [SL:WEATHER_ATTRIBUTE thunder ] [SL:DATE_TIME tonight ] ]
weather	what is the temperature at Disneyland right now	[IN:GET_WEATHER what is the temperature at [SL:LOCATION Disneyland ] right now ]
weather	What is the weather forecast for California for Labor Day weekend	[IN:GET_WEATHER What is the weather forecast for [SL:LOCATION California ] [SL:DATE_TIME for Labor Day weekend ] ]
weather	Will I need an umbrella for this weekend	[IN:GET_WEATHER Will I need an [SL:WEATHER_ATTRIBUTE umbrella ] [SL:DATE_TIME for this weekend ] ]
weather	What is the forecast for Friday	[IN:GET_WEATHER What is the forecast [SL:DATE_TIME for Friday ] ]
weather	will it rain this morning	[IN:GET_WEATHER will it [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME this morning ] ]
weather	when does the sun set tonight	[IN:GET_SUNSET when does the sun set [SL:DATE_TIME tonight ] ]
weather	what is the humid level in fountain valley	[IN:UNSUPPORTED_WEATHER what is the [SL:WEATHER_ATTRIBUTE humid ] level in [SL:LOCATION fountain valley ] ]
weather	Tell me the weather in Oklahoma and Alabama right now	[IN:GET_WEATHER Tell me the weather in [SL:LOCATION Oklahoma ] and [SL:LOCATION Alabama ] right now ]
weather	What is the weather forecast today	[IN:GET_WEATHER What is the weather forecast [SL:DATE_TIME today ] ]
weather	how long will the rain last	[IN:GET_WEATHER how long will the [SL:WEATHER_ATTRIBUTE rain ] last ]
weather	Is it raining now	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE raining ] now ]
weather	are the roads icy	[IN:GET_WEATHER are the roads [SL:WEATHER_ATTRIBUTE icy ] ]
weather	Are the roads slippery	[IN:GET_WEATHER Are the roads slippery ]
weather	are the roads icy today	[IN:GET_WEATHER are the roads [SL:WEATHER_ATTRIBUTE icy ] [SL:DATE_TIME today ] ]
weather	Are the roads icy today	[IN:GET_WEATHER Are the roads [SL:WEATHER_ATTRIBUTE icy ] [SL:DATE_TIME today ] ]
weather	Are the roads slippery	[IN:GET_WEATHER Are the roads slippery ]
weather	How many inches of snow is Chicago getting on Wednesday	[IN:GET_WEATHER How many inches of [SL:WEATHER_ATTRIBUTE snow ] is [SL:LOCATION Chicago ] getting [SL:DATE_TIME on Wednesday ] ]
weather	Is it raining right now	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE raining ] right now ]
weather	is it cold in russia all year long	[IN:GET_WEATHER is it [SL:WEATHER_ATTRIBUTE cold ] in [SL:LOCATION russia ] [SL:DATE_TIME all year ] long ]
weather	What time is sunset today	[IN:GET_SUNSET What time is sunset [SL:DATE_TIME today ] ]
weather	How hot is it outside in Fahrenheit	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it outside in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ]
weather	Tell me the temperature in Celsius	[IN:GET_WEATHER Tell me the temperature in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	How cold is it in Seattle today in celsius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it in [SL:LOCATION Seattle ] [SL:DATE_TIME today ] in [SL:WEATHER_TEMPERATURE_UNIT celsius ] ]
weather	can ya tell me the temperature in degrees C	[IN:GET_WEATHER can ya tell me the temperature in degrees [SL:WEATHER_TEMPERATURE_UNIT C ] ]
weather	Will it be above 80 degrees F today	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE above 80 ] degrees [SL:WEATHER_TEMPERATURE_UNIT F ] [SL:DATE_TIME today ] ]
weather	was it under 32 fahrenheit in alaska yesterday	[IN:GET_WEATHER was it [SL:WEATHER_ATTRIBUTE under 32 ] [SL:WEATHER_TEMPERATURE_UNIT fahrenheit ] in [SL:LOCATION alaska ] [SL:DATE_TIME yesterday ] ]
weather	Will it be above 28 degrees celsius today	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE above 28 ] degrees [SL:WEATHER_TEMPERATURE_UNIT celsius ] [SL:DATE_TIME today ] ]
weather	what is the expected temperature tomorrow in degrees c	[IN:GET_WEATHER what is the expected temperature [SL:DATE_TIME tomorrow ] in degrees [SL:WEATHER_TEMPERATURE_UNIT c ] ]
weather	Will it be above 100 fahrenheit tomorrow	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE above 100 ] [SL:WEATHER_TEMPERATURE_UNIT fahrenheit ] [SL:DATE_TIME tomorrow ] ]
weather	tell me the temperature in degrees F	[IN:GET_WEATHER tell me the temperature in [SL:WEATHER_TEMPERATURE_UNIT degrees ] [SL:WEATHER_TEMPERATURE_UNIT F ] ]
weather	how cold is it today in degrees fahrenheit	[IN:GET_WEATHER how [SL:WEATHER_ATTRIBUTE cold ] is it [SL:DATE_TIME today ] in degrees [SL:WEATHER_TEMPERATURE_UNIT fahrenheit ] ]
weather	is it above 30 celsius tomorrow	[IN:GET_WEATHER is it [SL:WEATHER_ATTRIBUTE above 30 ] [SL:WEATHER_TEMPERATURE_UNIT celsius ] [SL:DATE_TIME tomorrow ] ]
weather	Is tomorrow above 80 degrees F	[IN:GET_WEATHER Is [SL:DATE_TIME tomorrow ] [SL:WEATHER_ATTRIBUTE above 80 ] degrees [SL:WEATHER_TEMPERATURE_UNIT F ] ]
