domain	utterance	semantic_parse
event	Paint Night parties in New York tomorrow	[IN:GET_EVENT [SL:CATEGORY_EVENT Paint Night parties ] in [SL:LOCATION New York ] [SL:DATE_TIME tomorrow ] ]
event	holiday parties in boston on christmas	[IN:GET_EVENT [SL:DATE_TIME holiday ] [SL:CATEGORY_EVENT parties ] in [SL:LOCATION boston ] [SL:DATE_TIME on christmas ] ]
event	whats is planned in bayside on saturday	[IN:GET_EVENT whats is planned in [SL:LOCATION bayside ] [SL:DATE_TIME on saturday ] ]
event	I'm looking for any Nutcracker shows happening tonight. Any location in NYC or Long Island	[IN:GET_EVENT I'm looking for any [SL:CATEGORY_EVENT Nutcracker shows ] happening [SL:DATE_TIME tonight ] . Any location in [SL:LOCATION NYC ] or [SL:LOCATION Long Island ] ]
event	Find me events in Melbourne tomorrow	[IN:GET_EVENT Find me events in [SL:LOCATION Melbourne ] [SL:DATE_TIME tomorrow ] ]
event	What time does the Memphis zoo open on Sunday	[IN:UNSUPPORTED_EVENT What time does the Memphis zoo open on Sunday ]
event	things to do in milwaukee this weekend	[IN:GET_EVENT things to do in [SL:LOCATION milwaukee ] [SL:DATE_TIME this weekend ] ]
event	Dave Chappelle live stand up comedy next month	[IN:GET_EVENT [SL:NAME_EVENT Dave Chappelle ] [SL:CATEGORY_EVENT live stand up comedy ] [SL:DATE_TIME next month ] ]
event	dates and times for Bad Mom 2 in Olean Ny	[IN:GET_EVENT dates and times for [SL:CATEGORY_EVENT Bad Mom 2 ] in [SL:LOCATION Olean Ny ] ]
event	Christmas events locally	[IN:GET_EVENT [SL:DATE_TIME Christmas ] events [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_MODIFIER locally ] ] ] ]
event	What's happening in Rowlett this weekend	[IN:GET_EVENT What 's happening in [SL:LOCATION Rowlett ] [SL:DATE_TIME this weekend ] ]
event	How long until the next art festival near me	[IN:GET_EVENT How long until the [SL:ORDINAL next ] [SL:CATEGORY_EVENT art festival ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	What events is White Memorial hosting this month	[IN:GET_EVENT What events is [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP White Memorial ] ] ] hosting [SL:DATE_TIME this month ] ]
event	Alicia Keys concert in San Francisco tomorrow	[IN:GET_EVENT [SL:NAME_EVENT Alicia Keys ] [SL:CATEGORY_EVENT concert ] in [SL:LOCATION San Francisco ] [SL:DATE_TIME tomorrow ] ]
event	are there any more halloween events going on	[IN:GET_EVENT are there any more [SL:DATE_TIME halloween ] events going on ]
event	any family friendly events in brookhaven	[IN:GET_EVENT any [SL:ATTRIBUTE_EVENT family friendly ] events in [SL:LOCATION brookhaven ] ]
event	Events happening tonight	[IN:GET_EVENT Events happening [SL:DATE_TIME tonight ] ]
event	concerts Charlotte NC this month	[IN:GET_EVENT [SL:CATEGORY_EVENT concerts ] [SL:LOCATION Charlotte NC ] [SL:DATE_TIME this month ] ]
event	What's going on this weekend in Roseville	[IN:GET_EVENT What 's going on [SL:DATE_TIME this weekend ] in [SL:LOCATION Roseville ] ]
event	Are there any events happening in Seattle this week	[IN:GET_EVENT Are there any events happening in [SL:LOCATION Seattle ] [SL:DATE_TIME this week ] ]
event	What concerts are happening at the university this week	[IN:GET_EVENT What [SL:CATEGORY_EVENT concerts ] are happening at [SL:LOCATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the university ] ] ] [SL:DATE_TIME this week ] ]
event	What kind of Gaming Conventions are going on in Fargo this summer	[IN:GET_EVENT What kind of [SL:CATEGORY_EVENT Gaming Conventions ] are going on in [SL:LOCATION Fargo ] [SL:DATE_TIME this summer ] ]
event	tell me what the next event is near me	[IN:GET_EVENT tell me what the [SL:ORDINAL next ] event is [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	What festival events are happening in Los Angeles today	[IN:GET_EVENT What [SL:CATEGORY_EVENT festival events ] are happening in [SL:LOCATION Los Angeles ] [SL:DATE_TIME today ] ]
event	looking for a music event this saturday night	[IN:GET_EVENT looking for [SL:CATEGORY_EVENT a music event ] [SL:DATE_TIME this saturday night ] ]
event	Is there any Christmas event near me today	[IN:GET_EVENT Is there any [SL:DATE_TIME Christmas ] event [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] [SL:DATE_TIME today ] ]
event	Big concerts happening this next week	[IN:GET_EVENT Big [SL:CATEGORY_EVENT concerts ] happening [SL:DATE_TIME this next week ] ]
event	Any free events after 5pm in Flint next Wednesday	[IN:GET_EVENT Any [SL:ATTRIBUTE_EVENT free ] events [SL:DATE_TIME after 5 pm ] in [SL:LOCATION Flint ] [SL:DATE_TIME next Wednesday ] ]
event	Who is performing at NRG next Tuesday night	[IN:GET_EVENT Who is performing at [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP NRG ] ] ] [SL:DATE_TIME next Tuesday night ] ]
event	best place to drink a buzz	[IN:UNSUPPORTED_EVENT best place to drink a buzz ]
event	tell me comedy events happening this weekend	[IN:GET_EVENT tell me [SL:CATEGORY_EVENT comedy events ] happening [SL:DATE_TIME this weekend ] ]
event	Things to do in Phoneix next weekend	[IN:GET_EVENT Things to do in [SL:LOCATION Phoneix ] [SL:DATE_TIME next weekend ] ]
event	concerts in new york	[IN:GET_EVENT [SL:CATEGORY_EVENT concerts ] in [SL:LOCATION new york ] ]
event	Any speed dating in Georgia next week	[IN:GET_EVENT Any [SL:CATEGORY_EVENT speed dating ] in [SL:LOCATION Georgia ] [SL:DATE_TIME next week ] ]
event	Are tickets available for MMA yet	[IN:UNSUPPORTED_EVENT Are tickets available for MMA yet ]
event	Social events for adults this weekend	[IN:GET_EVENT [SL:CATEGORY_EVENT Social events ] for [SL:ATTRIBUTE_EVENT adults ] [SL:DATE_TIME this weekend ] ]
event	What's happening at the Nut Farm this weekend	[IN:GET_EVENT What 's happening at [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP the Nut Farm ] ] ] [SL:DATE_TIME this weekend ] ]
event	What concert line ups are there this month	[IN:GET_EVENT What [SL:CATEGORY_EVENT concert ] line ups are there [SL:DATE_TIME this month ] ]
event	Couponing classes in South Carolina this weekend	[IN:GET_EVENT [SL:CATEGORY_EVENT Couponing classes ] in [SL:LOCATION South Carolina ] [SL:DATE_TIME this weekend ] ]
event	Where is the Winter Blast	[IN:GET_EVENT Where is [SL:CATEGORY_EVENT the Winter Blast ] ]
event	Ice skating in Danville for Saturday	[IN:GET_EVENT [SL:CATEGORY_EVENT Ice skating ] in [SL:LOCATION Danville ] [SL:DATE_TIME for Saturday ] ]
event	Things to do in Bemidji this weekend	[IN:GET_EVENT Things to do in [SL:LOCATION Bemidji ] [SL:DATE_TIME this weekend ] ]
event	What's happening in New York for families this weekend	[IN:GET_EVENT What 's happening in [SL:LOCATION New York ] for [SL:ATTRIBUTE_EVENT families ] [SL:DATE_TIME this weekend ] ]
event	Any events happening that are fun for the whole family this weekend	[IN:GET_EVENT Any events happening that are fun for the whole [SL:ATTRIBUTE_EVENT family ] [SL:DATE_TIME this weekend ] ]
event	What is there to do next weekend	[IN:GET_EVENT What is there to do [SL:DATE_TIME next weekend ] ]
event	cheese and wine festival in Jacksonville	[IN:GET_EVENT [SL:CATEGORY_EVENT cheese and wine festival ] in [SL:LOCATION Jacksonville ] ]
event	List the concerts in San Franscisco for next week	[IN:GET_EVENT List [SL:CATEGORY_EVENT the concerts ] in [SL:LOCATION San Franscisco ] [SL:DATE_TIME for next week ] ]
event	Harlem Boys Choir events in December	[IN:GET_EVENT [SL:NAME_EVENT Harlem Boys Choir ] events [SL:DATE_TIME in December ] ]
event	Is there anything going on in Midtown Crossing tonight	[IN:GET_EVENT Is there anything going on in [SL:LOCATION Midtown Crossing ] [SL:DATE_TIME tonight ] ]
event	new years eve parties in Hawaii this month	[IN:GET_EVENT [SL:DATE_TIME new years eve ] [SL:CATEGORY_EVENT parties ] in [SL:LOCATION Hawaii ] [SL:DATE_TIME this month ] ]
event	which one is the better fair to go to near me	[IN:UNSUPPORTED_EVENT which one is the better fair to go to near me ]
event	Niall Horan Concert, next Tuesday in Daytona	[IN:GET_EVENT [SL:NAME_EVENT Niall Horan ] [SL:CATEGORY_EVENT Concert ] , [SL:DATE_TIME next Tuesday ] in [SL:LOCATION Daytona ] ]
event	Fashion events near me	[IN:GET_EVENT [SL:CATEGORY_EVENT Fashion ] events [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	things to do in maui	[IN:GET_EVENT things to do in [SL:LOCATION maui ] ]
event	Things to do in Las Vegas next weekend	[IN:GET_EVENT Things to do in [SL:LOCATION Las Vegas ] [SL:DATE_TIME next weekend ] ]
event	When is the next festival in Orlando	[IN:GET_EVENT When is the [SL:ORDINAL next ] [SL:CATEGORY_EVENT festival ] in [SL:LOCATION Orlando ] ]
event	What is there to do in Plymouth today	[IN:GET_EVENT What is there to do in [SL:LOCATION Plymouth ] [SL:DATE_TIME today ] ]
event	Holiday events this weekend near me	[IN:GET_EVENT [SL:DATE_TIME Holiday ] events [SL:DATE_TIME this weekend ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	Who is a good comic performing in Miami this month	[IN:GET_EVENT Who is a good [SL:CATEGORY_EVENT comic performing ] in [SL:LOCATION Miami ] [SL:DATE_TIME this month ] ]
event	find races for tomorrow	[IN:GET_EVENT find [SL:CATEGORY_EVENT races ] [SL:DATE_TIME for tomorrow ] ]
event	Are there discounted tickets for any concerts nearby	[IN:UNSUPPORTED_EVENT Are there discounted tickets for any concerts nearby ]
event	Is there hiking near here	[IN:GET_EVENT Is there [SL:CATEGORY_EVENT hiking ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER here ] ] ] ]
event	New Year's Eve parties in San Antonio	[IN:GET_EVENT [SL:DATE_TIME New Year 's Eve ] [SL:CATEGORY_EVENT parties ] in [SL:LOCATION San Antonio ] ]
event	how long to the Olympics last and when is it	[IN:GET_EVENT how long to [SL:CATEGORY_EVENT the Olympics ] last and when is it ]
event	Ice skating in Sarasota	[IN:GET_EVENT [SL:CATEGORY_EVENT Ice skating ] in [SL:LOCATION Sarasota ] ]
event	Concerts by John legend	[IN:GET_EVENT [SL:CATEGORY_EVENT Concerts ] by [SL:NAME_EVENT John legend ] ]
event	Cool events happening tomorrow	[IN:GET_EVENT Cool events happening [SL:DATE_TIME tomorrow ] ]
event	Any tree lighting events left	[IN:GET_EVENT Any [SL:CATEGORY_EVENT tree lighting events ] left ]
event	any cool events tonight	[IN:GET_EVENT any [SL:ATTRIBUTE_EVENT cool ] events [SL:DATE_TIME tonight ] ]
event	I want to go to the Polar Express next weekend	[IN:GET_EVENT I want to go to [SL:CATEGORY_EVENT the Polar Express ] [SL:DATE_TIME next weekend ] ]
event	whats the hot club on friday nights	[IN:UNSUPPORTED_EVENT whats the hot club on friday nights ]
event	Concerts tonight	[IN:GET_EVENT [SL:CATEGORY_EVENT Concerts ] [SL:DATE_TIME tonight ] ]
event	What holiday events are happening next Saturday evening	[IN:GET_EVENT What [SL:DATE_TIME holiday ] events are happening [SL:DATE_TIME next Saturday evening ] ]
event	Backstreetboys concert in Chicago	[IN:GET_EVENT [SL:NAME_EVENT Backstreetboys ] [SL:CATEGORY_EVENT concert ] in [SL:LOCATION Chicago ] ]
event	Christmas tree cutting in Roseville on Saturday	[IN:GET_EVENT [SL:DATE_TIME Christmas ] [SL:CATEGORY_EVENT tree cutting ] in [SL:LOCATION Roseville ] [SL:DATE_TIME on Saturday ] ]
event	New Years parties	[IN:GET_EVENT [SL:DATE_TIME New Years ] [SL:CATEGORY_EVENT parties ] ]
event	When is the next wine festival in Boston	[IN:GET_EVENT When is the [SL:ORDINAL next ] [SL:CATEGORY_EVENT wine festival ] in [SL:LOCATION Boston ] ]
event	Scrapbooking activities in Ukiah next week	[IN:GET_EVENT [SL:CATEGORY_EVENT Scrapbooking activities ] in [SL:LOCATION Ukiah ] [SL:DATE_TIME next week ] ]
event	Food festivals in San Francisco that are vegetarian-friendly in June	[IN:GET_EVENT [SL:CATEGORY_EVENT Food festivals ] in [SL:LOCATION San Francisco ] that are [SL:ATTRIBUTE_EVENT vegetarian - friendly ] [SL:DATE_TIME in June ] ]
event	Christmas events in Destin next week	[IN:GET_EVENT [SL:DATE_TIME Christmas ] events in [SL:LOCATION Destin ] [SL:DATE_TIME next week ] ]
event	What's going on in Hartford Friday	[IN:GET_EVENT What 's going on in [SL:LOCATION Hartford ] [SL:DATE_TIME Friday ] ]
event	Pumpkin carving parties in Quebec	[IN:GET_EVENT [SL:CATEGORY_EVENT Pumpkin carving parties ] in [SL:LOCATION Quebec ] ]
event	whats going on in east los tonight	[IN:GET_EVENT whats going on in [SL:LOCATION east los ] [SL:DATE_TIME tonight ] ]
event	What family events are there next weekend nearby	[IN:GET_EVENT What [SL:ATTRIBUTE_EVENT family ] events are there [SL:DATE_TIME next weekend ] [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_MODIFIER nearby ] ] ] ]
event	I will be in Denver to visit friends next month. What fun things can we do there for free	[IN:GET_EVENT I will be in [SL:LOCATION Denver ] to visit friends [SL:DATE_TIME next month ] . What fun things can we do there for [SL:ATTRIBUTE_EVENT free ] ]
event	What's new and fun in Orlando this weekend for young adults	[IN:GET_EVENT What 's new and fun in [SL:LOCATION Orlando ] [SL:DATE_TIME this weekend ] for [SL:ATTRIBUTE_EVENT young adults ] ]
event	Comedy events in Kansas City	[IN:GET_EVENT [SL:CATEGORY_EVENT Comedy events ] in [SL:LOCATION Kansas City ] ]
event	Bottomless mimosa brunches in Redondo Beach this weekend	[IN:GET_EVENT [SL:CATEGORY_EVENT Bottomless mimosa brunches ] in [SL:LOCATION Redondo Beach ] [SL:DATE_TIME this weekend ] ]
event	Please list events happening in PA	[IN:GET_EVENT Please list events happening in [SL:LOCATION PA ] ]
event	what Christmas activities are happening tomorrow night	[IN:GET_EVENT what [SL:DATE_TIME Christmas ] activities are happening [SL:DATE_TIME tomorrow night ] ]
event	dinner events with live music	[IN:GET_EVENT [SL:CATEGORY_EVENT dinner events ] with [SL:ATTRIBUTE_EVENT live music ] ]
event	Michigan Ave Christmas tree light up event - date and time	[IN:GET_EVENT [SL:LOCATION Michigan Ave ] [SL:DATE_TIME Christmas ] [SL:CATEGORY_EVENT tree light up event ] - date and time ]
event	are there any career fairs coming up this spring in orlando	[IN:GET_EVENT are there any [SL:CATEGORY_EVENT career fairs ] coming up [SL:DATE_TIME this spring ] in [SL:LOCATION orlando ] ]
event	What's a popular place for a party	[IN:UNSUPPORTED_EVENT What 's a popular place for a party ]
event	is there an event downtown tonight	[IN:GET_EVENT is there an event [SL:LOCATION downtown ] [SL:DATE_TIME tonight ] ]
event	Is there a haunted house near me	[IN:GET_EVENT Is there [SL:CATEGORY_EVENT a haunted house ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	List entertainment options for tonight near me	[IN:GET_EVENT List [SL:CATEGORY_EVENT entertainment ] options [SL:DATE_TIME for tonight ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	Concert in the park events	[IN:GET_EVENT [SL:CATEGORY_EVENT Concert ] in [SL:LOCATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the park ] ] ] events ]
event	upcoming concealed weapons or firearms training classes this week in Clovis	[IN:GET_EVENT upcoming [SL:CATEGORY_EVENT concealed weapons or firearms training classes ] [SL:DATE_TIME this week ] in [SL:LOCATION Clovis ] ]
event	Christmas parties this weekend	[IN:GET_EVENT [SL:DATE_TIME Christmas ] [SL:CATEGORY_EVENT parties ] [SL:DATE_TIME this weekend ] ]
event	what movies are playing tonight in 29720	[IN:GET_EVENT what [SL:CATEGORY_EVENT movies ] are playing [SL:DATE_TIME tonight ] in [SL:LOCATION 29720 ] ]
event	Christmas parties in Huntsville this weekend	[IN:GET_EVENT [SL:DATE_TIME Christmas ] [SL:CATEGORY_EVENT parties ] in [SL:LOCATION Huntsville ] [SL:DATE_TIME this weekend ] ]
event	What's going on at the Spectrum on Christmas Eve	[IN:GET_EVENT What 's going on at [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP the Spectrum ] ] ] [SL:DATE_TIME on Christmas Eve ] ]
event	Fun events to take a date next weekend in Kansas City	[IN:GET_EVENT Fun events to take [SL:ATTRIBUTE_EVENT a date ] [SL:DATE_TIME next weekend ] in [SL:LOCATION Kansas City ] ]
event	R&B concerts this months	[IN:GET_EVENT [SL:CATEGORY_EVENT R & B concerts ] [SL:DATE_TIME this months ] ]
event	LGBTQ events in Houston next month	[IN:GET_EVENT [SL:CATEGORY_EVENT LGBTQ events ] in [SL:LOCATION Houston ] [SL:DATE_TIME next month ] ]
event	when is the fireworks show this weekend	[IN:GET_EVENT when is [SL:CATEGORY_EVENT the fireworks show ] [SL:DATE_TIME this weekend ] ]
event	When is the next Selena Gomez concert	[IN:GET_EVENT When is the [SL:ORDINAL next ] [SL:NAME_EVENT Selena Gomez ] [SL:CATEGORY_EVENT concert ] ]
event	What concerts are happening on the gulf coast next month	[IN:GET_EVENT What [SL:CATEGORY_EVENT concerts ] are happening on [SL:LOCATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the gulf coast ] ] ] [SL:DATE_TIME next month ] ]
event	Things to do near me next week	[IN:GET_EVENT Things to do [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] [SL:DATE_TIME next week ] ]
event	So what can I get into on Saturday	[IN:GET_EVENT So what can I get into [SL:DATE_TIME on Saturday ] ]
event	Christmas decorating parties in Collierville	[IN:GET_EVENT [SL:DATE_TIME Christmas ] [SL:CATEGORY_EVENT decorating parties ] in [SL:LOCATION Collierville ] ]
event	Are there any parties planned in the Naperville area on New Year's Eve	[IN:GET_EVENT Are there any [SL:CATEGORY_EVENT parties ] planned in the [SL:LOCATION Naperville ] area [SL:DATE_TIME on New Year 's Eve ] ]
event	Any local panting parties happening in 2 weeks	[IN:GET_EVENT Any [SL:ATTRIBUTE_EVENT local ] [SL:CATEGORY_EVENT panting parties ] happening [SL:DATE_TIME in 2 weeks ] ]
event	Concerts by Adel	[IN:GET_EVENT [SL:CATEGORY_EVENT Concerts ] by [SL:NAME_EVENT Adel ] ]
event	Things to do in New Haven tonight	[IN:GET_EVENT Things to do in [SL:LOCATION New Haven ] [SL:DATE_TIME tonight ] ]
event	When is the next wine-tasting festival in Columbia	[IN:GET_EVENT When is the [SL:ORDINAL next ] [SL:CATEGORY_EVENT wine - tasting festival ] in [SL:LOCATION Columbia ] ]
event	whats going on in johnson city next weekend	[IN:GET_EVENT whats going on in [SL:LOCATION johnson city ] [SL:DATE_TIME next weekend ] ]
event	can we see the foo fighters on a saturday night in new york	[IN:GET_EVENT can we see [SL:NAME_EVENT the foo fighters ] [SL:DATE_TIME on a saturday night ] in [SL:LOCATION new york ] ]
event	What is there to do in Boise	[IN:GET_EVENT What is there to do in [SL:LOCATION Boise ] ]
event	are there any events scheduled in locust grove on new years eve	[IN:GET_EVENT are there any events scheduled in [SL:LOCATION locust grove ] [SL:DATE_TIME on new years eve ] ]
event	is there apple picking in NY this weekend	[IN:GET_EVENT is there [SL:CATEGORY_EVENT apple picking ] in [SL:LOCATION NY ] [SL:DATE_TIME this weekend ] ]
event	Is Tim McGraw performing tomorrow night	[IN:GET_EVENT Is [SL:NAME_EVENT Tim McGraw ] [SL:CATEGORY_EVENT performing ] [SL:DATE_TIME tomorrow night ] ]
event	What is going on this weekend	[IN:GET_EVENT What is going on [SL:DATE_TIME this weekend ] ]
event	Are there any food events happening in Raleigh this week	[IN:GET_EVENT Are there any [SL:CATEGORY_EVENT food events ] happening in [SL:LOCATION Raleigh ] [SL:DATE_TIME this week ] ]
event	What kind of movies are showing tonight	[IN:GET_EVENT What kind of [SL:CATEGORY_EVENT movies ] are [SL:CATEGORY_EVENT showing ] [SL:DATE_TIME tonight ] ]
event	Things to do in Juneau next week	[IN:GET_EVENT Things to do in [SL:LOCATION Juneau ] [SL:DATE_TIME next week ] ]
event	Events going on in Bemidji this week	[IN:GET_EVENT Events going on in [SL:LOCATION Bemidji ] [SL:DATE_TIME this week ] ]
event	any christmas tree lightings in norristown this weekend	[IN:GET_EVENT any [SL:CATEGORY_EVENT christmas tree lightings ] in [SL:LOCATION norristown ] [SL:DATE_TIME this weekend ] ]
event	Thanksgiving Day celebrations in Nashville	[IN:GET_EVENT [SL:DATE_TIME Thanksgiving Day ] [SL:CATEGORY_EVENT celebrations ] in [SL:LOCATION Nashville ] ]
event	blue concerts in Uptown tomorrow	[IN:GET_EVENT [SL:CATEGORY_EVENT blue concerts ] in [SL:LOCATION Uptown ] [SL:DATE_TIME tomorrow ] ]
event	What are my events this month	[IN:GET_EVENT What are [SL:ATTENDEE_EVENT my ] events [SL:DATE_TIME this month ] ]
event	Children friendly concerts in Columbia, SC this month	[IN:GET_EVENT [SL:ATTRIBUTE_EVENT Children friendly ] [SL:CATEGORY_EVENT concerts ] in [SL:LOCATION Columbia , SC ] [SL:DATE_TIME this month ] ]
event	Where is the winter Wonderland Craft Event being held on Saturday? What time does it start	[IN:GET_EVENT Where is [SL:CATEGORY_EVENT the winter Wonderland Craft Event ] being held [SL:DATE_TIME on Saturday ] ? What time does it start ]
event	Will there be a children's event at T.T. Wentworth Museum this month	[IN:GET_EVENT Will there be a [SL:ATTRIBUTE_EVENT children ] 's event at [SL:LOCATION [IN:GET_LOCATION [SL:POINT_ON_MAP T.T . Wentworth Museum ] ] ] [SL:DATE_TIME this month ] ]
event	festivals for the weekend	[IN:GET_EVENT [SL:CATEGORY_EVENT festivals ] [SL:DATE_TIME for the weekend ] ]
event	anything going on in Long Beach on Monday	[IN:GET_EVENT anything going on in [SL:LOCATION Long Beach ] [SL:DATE_TIME on Monday ] ]
event	Spring events outside	[IN:GET_EVENT [SL:DATE_TIME Spring ] events [SL:ATTRIBUTE_EVENT outside ] ]
event	When is story time at the library	[IN:GET_EVENT When is [SL:CATEGORY_EVENT story time ] at [SL:LOCATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the library ] ] ] ]
event	Best Broadway shows in New York	[IN:GET_EVENT Best [SL:LOCATION Broadway ] [SL:CATEGORY_EVENT shows ] in [SL:LOCATION New York ] ]
event	Wine tasting events near me next Saturday	[IN:GET_EVENT [SL:CATEGORY_EVENT Wine tasting events ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] [SL:DATE_TIME next Saturday ] ]
event	Diana Ross concerts in June	[IN:GET_EVENT [SL:NAME_EVENT Diana Ross ] [SL:CATEGORY_EVENT concerts ] [SL:DATE_TIME in June ] ]
event	What's going on in the city tomorrow	[IN:GET_EVENT What 's going on in [SL:LOCATION [IN:GET_LOCATION [SL:CATEGORY_LOCATION the city ] ] ] [SL:DATE_TIME tomorrow ] ]
event	events for kids	[IN:GET_EVENT events for [SL:ATTRIBUTE_EVENT kids ] ]
event	Pumpkin patches near me that are still open	[IN:GET_EVENT [SL:CATEGORY_EVENT Pumpkin patches ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] that are still open ]
event	What is happening this Saturday night in downtown San Antonio	[IN:GET_EVENT What is happening [SL:DATE_TIME this Saturday night ] in [SL:LOCATION downtown San Antonio ] ]
event	Are there any events worth going to in Seattle	[IN:GET_EVENT Are there any events worth going to in [SL:LOCATION Seattle ] ]
event	events for young kids near me	[IN:GET_EVENT events for [SL:ATTRIBUTE_EVENT young kids ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] ]
event	What can I do tomorrow evening	[IN:GET_EVENT What can I do [SL:DATE_TIME tomorrow evening ] ]
event	Things to do in Tempe, Arizona tonight	[IN:GET_EVENT Things to do in [SL:LOCATION Tempe , Arizona ] [SL:DATE_TIME tonight ] ]
event	Music concerts this month	[IN:GET_EVENT [SL:CATEGORY_EVENT Music concerts ] [SL:DATE_TIME this month ] ]
event	Are there any Christmas light shows going on in Milwaukee tonight	[IN:GET_EVENT Are there any [SL:DATE_TIME Christmas ] [SL:CATEGORY_EVENT light shows ] going on in [SL:LOCATION Milwaukee ] [SL:DATE_TIME tonight ] ]
event	What can I do in Orlando tonight that involves music	[IN:GET_EVENT What can I do in [SL:LOCATION Orlando ] [SL:DATE_TIME tonight ] that involves [SL:CATEGORY_EVENT music ] ]
event	Where is a good shopping mall in New York this week	[IN:UNSUPPORTED_EVENT Where is a good shopping mall in New York this week ]
event	New Year's Eve parties in San Francisco	[IN:GET_EVENT [SL:DATE_TIME New Year 's Eve ] [SL:CATEGORY_EVENT parties ] in [SL:LOCATION San Francisco ] ]
event	What is going on in Apex, NC tomorrow	[IN:GET_EVENT What is going on in [SL:LOCATION Apex , NC ] [SL:DATE_TIME tomorrow ] ]
event	What big Craft Beer events are happening near me next week	[IN:GET_EVENT What big [SL:CATEGORY_EVENT Craft Beer events ] are happening [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS near ] [SL:LOCATION_USER me ] ] ] [SL:DATE_TIME next week ] ]
event	What can I do in Maui with kids	[IN:GET_EVENT What can I do in [SL:LOCATION Maui ] with [SL:ATTRIBUTE_EVENT kids ] ]
event	What is happening tomorrow night after 7:30p	[IN:GET_EVENT What is happening [SL:DATE_TIME tomorrow night after 7 : 30p ] ]
event	Where are locations to ice skate in New York tonight	[IN:GET_EVENT Where are locations to [SL:CATEGORY_EVENT ice skate ] in [SL:LOCATION New York ] [SL:DATE_TIME tonight ] ]
event	yard sales around Birmingham next week	[IN:GET_EVENT [SL:CATEGORY_EVENT yard sales ] [SL:LOCATION [IN:GET_LOCATION [SL:SEARCH_RADIUS around ] [SL:LOCATION Birmingham ] ] ] [SL:DATE_TIME next week ] ]
event	Luke Bryan concert in Portland next year	[IN:GET_EVENT [SL:NAME_EVENT Luke Bryan ] [SL:CATEGORY_EVENT concert ] in [SL:LOCATION Portland ] [SL:DATE_TIME next year ] ]
event	pet friendly attractions in Orlando please	[IN:GET_EVENT [SL:ATTRIBUTE_EVENT pet friendly ] attractions in [SL:LOCATION Orlando ] please ]
event	concerts in south florida	[IN:GET_EVENT [SL:CATEGORY_EVENT concerts ] in [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_MODIFIER south ] [SL:LOCATION florida ] ] ] ]
event	christmas parties	[IN:GET_EVENT [SL:DATE_TIME christmas ] [SL:CATEGORY_EVENT parties ] ]
event	Is there anything going on this weekend I can take my dog to	[IN:GET_EVENT Is there anything going on [SL:DATE_TIME this weekend ] [SL:ATTRIBUTE_EVENT I can take my dog to ] ]
event	Football parties in St. George, UT Friday	[IN:GET_EVENT [SL:CATEGORY_EVENT Football parties ] in [SL:LOCATION St . George , UT ] [SL:DATE_TIME Friday ] ]
event	Things to do in Hawaii tonight	[IN:GET_EVENT Things to do in [SL:LOCATION Hawaii ] [SL:DATE_TIME tonight ] ]
event	any fun music festivals happening in the south this summer	[IN:GET_EVENT any fun [SL:CATEGORY_EVENT music festivals ] happening in [SL:LOCATION the south ] [SL:DATE_TIME this summer ] ]
